tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
6287.077,0.89,0.862,0.767,6.281,1.298,59.028,90.581,0.892,0.994,1.078,1.026,13.607,-64264.688,35.482,13.582,30.78,18.221,44.459,65.114,0.523,0.546,0,0.8
4845.755,0.882,0.862,0.761,6.217,1.298,80.021,94.15,0.884,1.007,1.078,1.039,13.813,-64298.109,35.258,13.775,30.305,18.082,44.348,65.414,0.523,0.546,0,0.8
9022.502,0.87,1.05,0.913,6.153,1.286,60.905,91.091,0.914,0.981,1.103,1.163,13.89,-64295.877,27.644,13.868,30.294,17.957,36.222,64.371,0.523,0.546,0,1.0
8258.474,0.54,15.037,8.12,6.281,1.31,63.807,91.091,0.905,0.975,1.109,1.013,13.676,-64265.898,19.082,13.681,30.329,18.588,20.442,59.071,0.523,0.546,0,15.0
9187.929,0.797,0.262,0.209,6.217,1.31,62.783,90.411,0.909,1.267,1.097,1.422,14.015,-64303.703,30.139,13.991,30.301,17.722,38.289,62.353,0.523,0.546,0,0.2
53.752,0.905,0.112,0.101,-0.295,1.261,86.848,97.888,0.048,0.81,0.037,1.073,14.678,-64750.155,34.289,14.606,28.201,17.818,43.213,64.994,0.523,0.546,0,0.0
6277.234,0.852,2.062,1.758,6.217,1.298,59.71,88.541,0.897,0.994,1.09,1.026,13.602,-64264.965,35.467,13.577,30.753,18.124,44.513,65.134,0.523,0.546,0,0.8
3158.503,0.856,1.05,0.898,6.217,1.298,85.312,96.019,0.901,1.007,1.09,1.026,13.611,-64358.784,18.736,13.594,30.434,18.326,19.94,57.89,0.523,0.546,5,0.4
10568.529,0.165,0.112,0.018,6.217,1.298,101.014,93.3,0.905,0.778,1.078,0.962,15.97,-64668.26,23.854,16.193,25.862,22.637,25.032,56.426,0.523,0.546,0,0.0
8505.13,0.895,0.487,0.436,6.153,1.298,60.393,89.901,0.914,1.0,1.103,1.039,13.792,-64274.329,18.391,13.789,30.296,18.398,19.473,63.429,0.523,0.546,5,0.4
9029.645,0.952,0.112,0.107,6.153,1.274,61.588,86.842,0.914,1.083,1.097,1.248,13.885,-64296.149,27.791,13.886,30.284,18.486,36.389,64.363,0.523,0.546,0,0.0
7802.751,0.56,15.037,8.421,6.153,1.298,61.076,89.901,0.909,0.975,1.103,1.009,13.655,-64254.0,20.874,13.608,30.625,18.651,22.474,60.731,0.523,0.546,0,15.0
11.465,0.934,0.112,0.105,-0.103,0.058,92.651,97.209,0.226,0.347,0.219,0.294,14.636,-64760.406,34.101,14.56,29.27,18.378,42.699,64.956,0.523,0.002,0,0.0
126.325,0.862,0.112,0.097,5.068,1.298,96.747,102.987,0.791,0.842,0.94,1.09,14.588,-64728.991,34.712,14.508,28.515,17.844,43.677,65.19,0.523,0.546,0,0.0
6306.864,0.882,0.862,0.761,6.217,1.298,59.198,91.261,0.897,0.994,1.084,1.026,13.61,-64264.481,35.294,13.592,30.752,18.371,44.499,65.105,0.523,0.546,0,0.8
9052.212,0.935,0.112,0.105,6.153,1.298,62.1,85.822,0.914,1.248,1.097,1.41,13.927,-64297.129,28.205,13.902,30.29,18.417,36.813,64.075,0.523,0.546,0,0.0
5.185,0.944,0.112,0.106,0.535,0.131,93.675,99.758,0.425,0.442,0.42,0.413,14.631,-64761.732,34.075,14.536,29.602,18.579,42.598,64.784,0.024,0.002,0,0.0
3191.083,0.885,0.487,0.431,6.217,1.298,85.824,95.169,0.897,1.007,1.084,1.026,13.834,-64357.432,18.75,13.804,30.43,18.091,19.757,59.852,0.523,0.546,5,0.4
79.466,0.882,0.112,0.099,-0.231,1.298,84.458,102.307,0.039,0.848,0.031,1.082,14.554,-64742.723,34.459,14.472,27.805,17.854,43.413,64.96,0.523,0.546,5,0.0
1301.352,0.842,2.062,1.737,6.217,1.286,101.355,101.967,0.875,0.994,1.072,1.039,14.345,-64488.599,36.281,14.284,30.834,17.75,45.181,64.969,0.523,0.546,5,2.0
6269.421,0.855,2.062,1.763,6.217,1.31,59.71,86.672,0.897,1.0,1.084,1.043,13.606,-64265.108,35.468,13.559,30.755,18.244,44.581,64.865,0.523,0.546,5,2.0
9046.495,0.94,0.112,0.105,6.217,1.286,64.148,85.143,0.914,1.223,1.109,1.393,13.91,-64296.956,28.121,13.927,30.28,18.417,36.707,64.176,0.523,0.546,0,0.0
194.896,0.851,1.05,0.894,5.834,1.31,99.99,102.477,0.846,0.677,1.022,0.737,14.461,-64709.083,34.924,14.395,29.597,17.951,43.828,65.216,0.523,0.546,0,1.0
8494.814,0.857,1.052,0.902,6.153,1.31,60.564,90.921,0.914,0.994,1.103,1.039,13.802,-64273.81,18.404,13.788,30.326,18.528,19.542,62.323,0.523,0.546,5,1.0
8489.584,0.86,1.05,0.903,6.153,1.298,62.953,90.921,0.914,1.013,1.109,1.043,13.732,-64273.597,18.453,13.728,30.298,18.438,19.589,62.621,0.523,0.546,5,1.0
88.328,0.872,0.112,0.098,-0.231,1.298,87.189,97.379,0.043,0.842,0.031,1.082,14.571,-64740.143,34.521,14.509,27.678,17.849,43.438,65.015,1.232,0.546,0,0.0
106.327,0.874,0.112,0.098,0.408,1.31,95.552,100.438,0.408,0.848,0.413,1.082,14.605,-64734.768,34.628,14.514,28.076,17.846,43.534,65.18,0.523,0.546,0,0.0
158.615,0.845,0.112,0.095,5.643,1.298,97.088,96.359,0.846,0.842,1.009,1.082,14.448,-64719.883,34.774,14.373,29.211,17.836,43.654,64.965,0.523,0.546,5,0.0
8379.571,0.525,16.05,8.426,6.153,1.298,61.588,90.241,0.905,0.981,1.097,1.026,13.668,-64269.221,18.748,13.646,30.354,18.328,20.097,58.662,0.523,0.546,0,16.0
4855.23,0.84,2.062,1.732,6.217,1.298,81.386,93.13,0.892,1.0,1.072,1.043,13.825,-64297.995,35.187,13.785,30.316,18.074,44.345,65.361,0.523,0.546,0,2.0
72.899,0.89,0.112,0.1,-0.231,1.274,88.213,97.888,0.043,0.829,0.031,1.086,14.624,-64744.745,34.437,14.532,27.897,17.862,43.364,65.222,0.523,0.546,0,0.0
3686.684,0.631,15.037,9.499,6.217,1.31,83.776,87.352,0.901,0.981,1.084,1.013,13.849,-64336.274,30.222,13.806,30.315,17.971,39.118,65.001,0.523,0.546,0,15.0
9057.643,0.838,1.05,0.88,6.153,1.298,62.1,86.842,0.914,1.248,1.103,1.414,13.947,-64297.411,28.346,13.917,30.291,18.396,36.894,63.954,0.523,0.546,0,1.0
3197.696,0.849,1.05,0.891,6.217,1.286,85.312,93.3,0.892,1.013,1.078,1.035,13.865,-64357.238,18.737,13.842,30.452,18.068,19.701,60.379,0.523,0.546,5,1.0
150.046,0.85,0.112,0.095,5.706,1.298,95.723,98.908,0.841,0.842,1.015,1.086,14.48,-64722.526,34.844,14.391,29.06,17.836,43.694,65.294,0.523,0.546,0,0.0
8495.977,0.874,0.731,0.635,6.217,1.298,61.246,88.032,0.914,0.988,1.103,1.039,13.808,-64273.884,18.406,13.807,30.312,18.543,19.532,62.082,0.523,0.546,5,0.4
145.793,0.852,0.112,0.095,5.26,1.286,94.528,95.849,0.807,0.842,0.953,1.082,14.485,-64723.653,34.817,14.387,29.013,17.845,43.699,65.013,0.507,0.546,0,0.0
13.755,0.93,0.112,0.104,-0.167,0.021,92.139,100.777,0.183,0.308,0.169,0.268,14.664,-64759.962,34.127,14.596,29.172,18.337,42.712,64.749,0.523,0.546,0,0.0
10613.384,0.16,0.093,0.015,6.217,1.298,101.526,93.47,0.905,0.778,1.09,0.958,16.163,-64681.391,23.844,16.31,25.7,22.553,24.767,56.249,0.523,0.546,0,0.0
9028.502,0.952,0.112,0.107,6.217,1.298,62.953,87.862,0.909,1.064,1.103,1.231,13.88,-64296.124,27.765,13.871,30.303,18.229,36.337,64.371,0.523,0.546,0,0.0
9013.643,0.872,1.05,0.916,6.217,1.237,60.564,91.6,0.918,0.943,1.103,1.026,13.902,-64295.496,27.435,13.904,30.295,17.892,36.043,64.546,0.523,0.546,0,1.0
184.613,0.922,0.112,0.103,5.77,1.31,93.333,96.699,0.85,0.81,1.022,0.967,14.524,-64712.041,35.025,14.459,29.522,17.887,43.802,65.477,0.523,0.546,0,0.0
420.907,0.645,12.037,7.764,6.089,1.286,99.478,101.287,0.867,0.969,1.047,1.001,14.616,-64647.74,35.231,14.556,30.411,17.979,44.362,65.051,0.523,0.546,0,12.0
9008.784,0.875,1.05,0.918,6.217,1.175,60.734,92.11,0.918,0.95,1.109,0.945,13.9,-64295.219,27.315,13.896,30.298,17.937,35.927,64.607,0.523,0.546,0,1.0
3175.736,0.952,0.112,0.107,6.217,1.286,85.994,94.829,0.892,1.007,1.078,1.035,13.722,-64358.148,18.732,13.728,30.435,18.153,19.846,58.718,0.523,0.546,5,0.0
27.757,0.92,0.112,0.103,-0.231,0.021,88.725,100.947,0.081,0.277,0.068,0.23,14.577,-64757.205,34.251,14.493,28.784,17.979,42.922,65.833,0.523,0.546,0,0.0
161.755,0.845,0.112,0.095,5.706,1.286,97.942,99.078,0.846,0.848,1.009,1.077,14.501,-64718.844,34.792,14.441,29.281,17.826,43.653,65.029,0.523,0.546,0,0.0
143.543,0.852,0.112,0.095,5.451,1.298,96.576,101.287,0.816,0.835,0.971,1.086,14.481,-64724.411,34.814,14.439,28.951,17.853,43.716,64.979,0.507,0.546,5,0.0
6308.594,0.882,0.862,0.761,6.089,1.298,59.71,91.43,0.897,0.994,1.09,1.026,13.623,-64264.407,35.265,13.599,30.751,18.249,44.496,65.095,0.523,0.546,0,0.8
9021.922,0.87,1.05,0.913,6.217,1.286,62.1,91.77,0.909,0.975,1.103,1.154,13.887,-64295.827,27.621,13.873,30.296,17.973,36.22,64.377,0.523,0.546,0,1.0
9627.646,0.372,0.112,0.041,6.217,1.31,64.489,94.829,0.897,0.772,1.084,0.975,14.914,-64386.18,26.745,15.045,29.69,21.263,33.76,59.535,0.523,0.546,0,0.0
50.04,0.91,0.112,0.102,-0.295,1.261,85.312,97.379,0.048,0.81,0.037,1.06,14.619,-64751.341,34.294,14.521,28.292,17.788,43.151,65.083,0.523,0.546,0,0.0
186.33,0.93,0.112,0.104,5.834,1.31,98.795,100.607,0.858,0.753,1.022,0.864,14.53,-64711.601,34.977,14.42,29.528,17.902,43.815,65.438,0.523,0.546,0,0.0
9009.356,0.875,1.05,0.918,6.153,1.077,63.465,91.6,0.914,0.943,1.109,0.945,13.912,-64295.283,27.324,13.89,30.299,17.913,35.915,64.6,0.523,0.546,0,1.0
155.189,0.847,0.112,0.095,5.579,1.31,96.064,101.967,0.846,0.842,1.009,1.082,14.435,-64720.902,34.798,14.371,29.166,17.831,43.645,65.028,0.523,0.546,0,0.0
6316.713,0.84,2.062,1.732,6.217,1.31,59.198,88.881,0.892,0.994,1.084,1.026,13.634,-64264.303,35.288,13.626,30.754,18.165,44.5,65.102,0.523,0.546,0,2.0
104.612,0.877,0.112,0.098,1.365,1.286,92.821,94.489,0.51,0.842,0.514,1.082,14.618,-64735.394,34.598,14.52,28.156,17.855,43.537,65.227,0.523,0.546,0,0.0
77.185,0.884,0.112,0.099,-0.231,1.274,84.629,102.987,0.043,0.835,0.025,1.077,14.592,-64743.308,34.49,14.498,27.835,17.854,43.385,65.023,0.523,0.546,0,0.0
186.618,0.93,0.112,0.104,5.834,1.31,97.771,100.777,0.846,0.727,1.022,0.847,14.53,-64711.601,34.977,14.42,29.528,17.902,43.815,65.438,0.523,0.546,0,0.0
35.758,0.917,0.112,0.103,-0.231,1.077,90.773,100.607,0.06,0.429,0.043,0.617,14.597,-64755.284,34.217,14.515,28.561,17.814,42.983,65.611,0.523,0.546,0,0.0
6309.171,0.882,0.862,0.761,6.153,1.298,59.028,90.411,0.897,0.994,1.084,1.022,13.652,-64264.402,35.245,13.606,30.753,18.222,44.499,65.105,0.523,0.546,0,0.8
9043.064,0.942,0.112,0.106,6.153,1.286,63.636,83.783,0.918,1.216,1.109,1.384,13.931,-64296.718,28.062,13.917,30.279,18.526,36.654,64.201,0.523,0.546,0,0.0
164.615,0.842,0.112,0.094,5.706,1.298,97.942,96.359,0.841,0.842,1.009,1.077,14.531,-64717.973,34.808,14.445,29.306,17.813,43.665,65.031,0.523,0.546,0,0.0
24.608,0.922,0.112,0.103,-0.167,0.021,88.725,102.987,0.09,0.289,0.081,0.23,14.571,-64757.899,34.234,14.497,28.845,18.03,42.879,65.055,0.523,0.546,5,0.0
8529.442,0.888,0.487,0.433,6.217,1.298,60.734,88.711,0.914,1.0,1.097,1.043,13.779,-64275.534,18.277,13.755,30.298,18.259,19.355,64.912,0.523,0.546,5,0.4
44.402,0.912,0.112,0.102,-0.167,1.261,86.848,101.457,0.048,0.797,0.043,1.009,14.587,-64753.153,34.269,14.479,28.395,17.719,43.089,65.155,0.523,0.546,0,0.0
5871.76,0.662,15.037,9.962,6.217,1.31,60.052,90.751,0.892,0.975,1.078,1.009,13.576,-64270.718,35.166,13.534,30.417,18.689,44.463,65.078,0.523,0.546,0,15.0
4851.193,0.882,0.862,0.76,6.217,1.298,81.557,93.98,0.892,1.007,1.078,1.043,13.819,-64298.109,35.244,13.8,30.291,18.064,44.321,65.343,0.523,0.546,0,0.8
1301.352,0.842,2.062,1.737,6.217,1.286,101.355,101.967,0.875,0.994,1.072,1.039,14.345,-64488.599,36.281,14.284,30.834,17.75,45.181,64.969,0.523,0.546,5,2.0
108.641,0.87,0.112,0.097,-0.039,1.298,93.675,100.268,0.323,0.848,0.313,1.082,14.608,-64734.122,34.657,14.514,27.983,17.85,43.61,65.173,0.523,0.546,0,0.0
1300.783,0.842,2.062,1.737,6.153,1.286,100.331,97.548,0.884,1.007,1.065,1.039,14.343,-64488.649,36.29,14.303,30.839,17.751,45.178,64.968,0.523,0.546,5,2.0
10602.242,0.161,0.098,0.015,6.153,1.298,101.697,93.47,0.905,0.772,1.084,0.958,16.095,-64678.12,23.853,16.289,25.742,22.576,24.829,56.273,0.523,0.546,0,0.0
6276.943,0.852,2.062,1.758,6.217,1.298,59.54,90.241,0.892,0.994,1.09,1.035,13.602,-64264.965,35.467,13.577,30.753,18.124,44.513,65.134,0.523,0.546,0,2.0
64.611,0.895,0.112,0.1,-0.295,1.286,86.165,96.529,0.048,0.835,0.037,1.082,14.652,-64746.972,34.375,14.58,28.037,17.851,43.324,65.169,0.523,0.546,0,0.0
4836.866,0.955,0.112,0.107,6.153,1.31,80.703,93.13,0.888,1.013,1.084,1.043,13.75,-64298.322,35.232,13.718,30.284,18.12,44.361,65.554,0.523,0.546,0,0.0
7.468,0.94,0.112,0.105,0.088,0.082,95.552,100.947,0.323,0.397,0.319,0.357,14.64,-64761.213,34.091,14.531,29.438,18.515,42.638,65.059,0.024,0.002,0,0.0
4169.554,0.645,15.037,9.699,6.217,1.286,82.41,89.051,0.88,0.981,1.084,1.009,13.814,-64313.353,33.904,13.774,30.318,18.215,42.968,65.266,0.523,0.546,0,15.0
1332.541,0.875,0.862,0.754,6.153,1.31,98.795,101.967,0.88,1.0,1.059,1.043,14.587,-64483.932,36.198,14.522,30.727,17.862,45.084,65.024,0.523,0.546,0,0.8
121.474,0.862,0.112,0.097,4.813,1.298,89.408,98.228,0.727,0.842,0.871,1.086,14.567,-64730.524,34.698,14.492,28.224,17.845,43.644,65.178,0.523,0.546,0,0.0
8513.498,0.955,0.112,0.107,6.217,1.286,61.417,91.6,0.918,1.0,1.103,1.039,13.803,-64274.655,18.366,13.802,30.294,18.239,19.454,63.73,0.523,0.546,5,0.0
4824.977,0.89,0.862,0.767,6.281,1.298,80.533,92.45,0.888,1.013,1.078,1.048,13.814,-64298.337,35.243,13.782,30.31,18.156,44.379,65.346,0.523,0.546,0,0.8
4805.765,0.853,2.062,1.76,6.089,1.286,81.045,93.64,0.888,1.007,1.084,1.035,13.78,-64298.574,35.149,13.769,30.285,18.317,44.322,65.723,0.523,0.546,0,2.0
4830.901,0.955,0.112,0.107,6.153,1.286,79.338,93.3,0.884,1.007,1.078,1.043,13.744,-64298.391,35.266,13.736,30.309,18.126,44.368,65.422,0.523,0.546,0,0.0
1261.579,0.745,8.025,5.978,6.217,1.298,99.99,102.137,0.884,0.994,1.065,1.03,14.277,-64493.66,35.964,14.226,30.798,17.781,45.352,65.292,0.523,0.546,0,8.0
2329.226,0.575,15.037,8.646,6.217,1.298,96.235,97.888,0.901,0.981,1.084,1.009,14.115,-64398.533,22.894,14.043,30.526,18.496,25.197,60.963,0.523,0.546,0,15.0
6063.583,0.553,25.05,13.867,6.153,1.286,59.028,87.352,0.884,0.943,1.078,0.984,13.598,-64269.285,35.204,13.595,30.612,18.107,44.57,65.094,0.523,0.546,0,25.0
1689.782,0.65,15.037,9.774,6.153,1.298,102.379,97.379,0.884,0.975,1.065,1.018,14.309,-64439.327,32.003,14.274,30.701,17.996,37.333,63.43,0.523,0.546,0,15.0
9060.498,0.835,1.05,0.876,6.153,1.286,62.612,86.162,0.914,1.254,1.109,1.418,13.948,-64297.565,28.411,13.913,30.266,18.346,36.966,63.955,0.523,0.546,0,1.0
9925.103,0.25,0.112,0.028,6.089,1.31,61.588,94.829,0.905,0.766,1.084,0.967,15.391,-64472.642,25.429,15.581,28.468,22.565,30.145,58.5,0.523,0.546,0,0.0
151.187,0.85,0.112,0.095,5.834,1.298,93.504,94.999,0.841,0.842,1.015,1.082,14.462,-64722.106,34.832,14.371,29.113,17.831,43.676,65.251,0.523,0.546,0,0.0
5395.86,0.662,15.037,9.962,6.153,1.31,57.833,91.091,0.888,0.981,1.078,1.018,13.637,-64288.095,35.175,13.599,30.31,18.667,44.4,65.056,0.523,0.546,0,15.0
9028.502,0.952,0.112,0.107,6.217,1.298,62.953,87.862,0.909,1.064,1.103,1.231,13.88,-64296.124,27.765,13.871,30.303,18.229,36.337,64.371,0.523,0.546,0,0.0
9037.074,0.945,0.112,0.106,6.217,1.286,62.612,87.012,0.914,1.172,1.116,1.341,13.93,-64296.431,27.95,13.914,30.282,18.543,36.529,64.293,0.523,0.546,0,0.0
27.757,0.92,0.112,0.103,-0.231,0.021,88.725,100.947,0.081,0.277,0.068,0.23,14.577,-64757.205,34.251,14.493,28.784,17.979,42.922,65.833,0.523,0.546,0,0.0
116.069,0.86,0.112,0.096,3.536,1.286,92.821,101.287,0.502,0.835,0.608,1.09,14.54,-64732.015,34.733,14.475,27.892,17.84,43.631,65.153,0.523,0.546,0,0.0
3153.59,0.857,1.05,0.9,6.153,1.31,84.117,94.15,0.892,1.007,1.078,1.026,13.65,-64358.958,18.774,13.624,30.42,18.247,19.959,57.908,0.523,0.546,5,1.0
184.905,0.922,0.112,0.103,5.77,1.31,97.43,94.659,0.85,0.791,1.022,0.95,14.524,-64712.041,35.025,14.459,29.522,17.887,43.802,65.477,0.523,0.546,0,0.0
9266.792,0.127,0.262,0.033,6.217,1.286,62.953,90.921,0.909,1.267,1.109,1.414,14.299,-64307.15,31.554,14.268,30.325,17.808,38.793,61.271,0.523,0.546,0,0.2
196.613,0.852,1.05,0.895,5.77,1.286,101.526,101.627,0.85,0.658,1.028,0.724,14.471,-64708.5,34.904,14.384,29.619,17.939,43.852,65.218,0.523,0.546,0,1.0
21.184,0.925,0.112,0.104,-0.231,0.033,91.456,102.817,0.107,0.296,0.1,0.234,14.633,-64758.608,34.226,14.532,28.918,18.124,42.855,64.731,0.523,0.546,5,0.0
3195.403,0.847,1.05,0.889,6.217,1.31,85.824,94.659,0.897,1.007,1.084,1.03,13.813,-64357.255,18.736,13.816,30.471,18.075,19.716,60.292,0.523,0.546,5,1.0
6295.411,0.955,0.112,0.107,6.153,1.286,59.028,91.77,0.897,1.0,1.078,1.03,13.62,-64264.649,35.386,13.567,30.753,18.07,44.487,65.312,0.523,0.546,0,0.0
10262.238,0.192,0.11,0.021,6.153,1.286,62.271,92.79,0.909,0.772,1.084,0.967,15.701,-64573.733,24.608,15.878,27.033,22.827,27.104,57.366,0.523,0.546,0,0.0
7053.884,0.62,15.037,9.323,6.217,1.298,59.71,91.091,0.901,0.981,1.097,1.013,13.708,-64256.017,26.616,13.667,30.773,19.814,29.769,63.553,0.523,0.546,0,15.0
8499.477,0.895,0.487,0.436,6.153,1.286,61.246,92.11,0.914,1.0,1.103,1.043,13.789,-64274.047,18.404,13.791,30.299,18.508,19.529,63.289,0.523,0.546,5,0.4
8526.815,0.889,0.487,0.433,6.153,1.298,68.073,89.391,0.909,1.007,1.097,1.043,13.801,-64275.47,18.296,13.774,30.291,18.124,19.361,64.651,0.523,0.546,5,0.4
8138.474,0.545,15.037,8.195,6.153,1.298,65.001,87.352,0.909,0.981,1.097,1.009,13.634,-64263.602,19.584,13.624,30.355,18.665,20.918,59.488,0.523,0.546,0,15.0
9023.065,0.87,1.05,0.913,6.217,1.298,62.953,92.28,0.914,0.981,1.116,1.158,13.884,-64295.971,27.669,13.889,30.275,17.967,36.229,64.367,0.523,0.546,0,1.0
7780.206,0.56,15.037,8.421,6.217,1.286,60.905,92.28,0.909,0.975,1.097,1.009,13.823,-64253.669,20.926,13.8,30.641,18.701,22.607,60.804,0.523,0.546,0,15.0
2639.516,0.555,15.037,8.345,6.217,1.31,88.042,98.568,0.892,0.969,1.078,1.013,13.82,-64378.467,20.81,13.764,30.46,18.753,22.583,59.801,0.523,0.546,0,15.0
8998.783,0.842,2.062,1.737,6.217,1.286,62.612,91.261,0.914,0.988,1.103,1.022,13.948,-64294.858,27.067,13.922,30.298,17.939,35.642,64.667,0.523,0.546,0,2.0
41.473,0.915,0.112,0.102,-0.167,1.261,88.042,97.718,0.056,0.721,0.037,0.928,14.585,-64753.677,34.255,14.498,28.458,17.745,43.046,65.113,0.523,0.546,0,0.0
4842.893,0.882,0.862,0.761,6.217,1.31,79.338,94.32,0.888,1.013,1.078,1.048,13.78,-64298.218,35.24,13.751,30.282,18.1,44.37,65.543,0.523,0.546,0,0.8
182.331,0.906,0.112,0.101,5.834,1.31,97.43,102.477,0.85,0.899,1.028,1.099,14.543,-64712.783,35.02,14.468,29.486,17.838,43.786,65.614,0.523,0.546,0,0.0
3583.812,0.62,15.037,9.323,6.153,1.298,83.946,95.849,0.905,0.975,1.084,1.013,13.619,-64341.783,28.095,13.56,30.416,18.035,36.69,65.352,0.523,0.546,0,15.0
6272.309,0.852,2.062,1.758,6.217,1.298,60.222,87.352,0.892,1.0,1.084,1.03,13.608,-64264.99,35.454,13.58,30.767,18.167,44.543,64.833,0.523,0.546,5,2.0
1317.689,0.945,0.112,0.106,6.153,1.31,101.014,103.157,0.88,1.007,1.065,1.048,14.544,-64486.182,36.288,14.456,30.736,17.807,45.058,65.381,0.523,0.546,0,0.0
3161.107,0.895,0.487,0.436,6.217,1.298,84.97,96.529,0.897,1.007,1.084,1.035,13.606,-64358.7,18.753,13.594,30.431,18.307,19.945,57.858,0.523,0.546,5,0.4
10589.383,0.162,0.103,0.016,6.153,1.298,101.697,94.15,0.909,0.778,1.084,0.958,16.048,-64674.451,23.875,16.236,25.796,22.603,24.909,56.354,0.523,0.546,0,0.0
47.402,0.91,0.112,0.102,-0.295,1.261,88.555,101.457,0.052,0.785,0.05,1.048,14.573,-64752.193,34.295,14.521,28.345,17.756,43.139,65.188,0.523,0.546,0,0.0
114.327,0.86,0.112,0.096,1.365,1.286,85.141,97.039,0.383,0.848,0.526,1.086,14.568,-64732.487,34.728,14.485,27.79,17.849,43.622,65.104,0.523,0.546,0,0.0
6691.898,0.67,15.037,10.075,6.217,1.31,58.004,86.842,0.897,0.981,1.084,1.013,13.692,-64258.79,33.785,13.664,30.759,19.121,39.284,64.931,0.523,0.546,0,15.0
110.897,0.863,0.112,0.097,-0.039,1.298,90.091,95.679,0.26,0.848,0.263,1.086,14.581,-64733.471,34.734,14.531,27.888,17.853,43.602,65.129,0.523,0.546,0,0.0
6308.883,0.882,0.862,0.761,6.153,1.298,60.393,92.11,0.888,0.994,1.09,1.03,13.652,-64264.402,35.245,13.606,30.753,18.222,44.499,65.105,0.523,0.546,0,0.8
66.04,0.895,0.112,0.1,-0.231,1.274,85.312,96.699,0.039,0.829,0.031,1.086,14.651,-64746.633,34.387,14.603,28.008,17.852,43.33,65.247,0.523,0.546,0,0.0
7773.329,0.561,15.037,8.449,6.217,1.31,62.271,90.581,0.909,0.981,1.103,1.009,13.811,-64253.64,20.953,13.777,30.652,18.73,22.656,60.845,0.523,0.546,0,15.0
107.757,0.87,0.112,0.097,0.152,1.298,91.797,100.947,0.353,0.842,0.351,1.086,14.619,-64734.425,34.659,14.517,28.043,17.827,43.554,65.171,0.523,0.546,0,0.0
186.33,0.93,0.112,0.104,5.834,1.31,98.795,100.607,0.858,0.753,1.022,0.864,14.53,-64711.601,34.977,14.42,29.528,17.902,43.815,65.438,0.523,0.546,0,0.0
169.184,0.842,0.112,0.094,5.706,1.286,97.6,99.248,0.85,0.835,1.015,1.086,14.542,-64716.601,34.823,14.467,29.37,17.82,43.725,64.933,0.523,0.546,5,0.0
9038.215,0.945,0.112,0.106,6.217,1.286,63.295,88.711,0.918,1.185,1.097,1.346,13.914,-64296.515,27.982,13.913,30.274,18.795,36.532,64.266,0.523,0.546,0,0.0
1330.528,0.875,0.862,0.754,6.217,1.298,100.672,98.568,0.884,1.0,1.065,1.043,14.621,-64484.254,36.253,14.545,30.705,17.845,45.073,65.003,0.523,0.546,0,0.8
126.899,0.862,0.112,0.097,5.068,1.286,93.675,102.477,0.795,0.835,0.953,1.086,14.563,-64728.879,34.715,14.475,28.538,17.835,43.689,65.185,0.523,0.546,0,0.0
7014.749,0.625,15.037,9.398,6.153,1.298,59.198,91.6,0.905,0.981,1.097,1.009,13.773,-64256.372,27.157,13.725,30.764,19.707,30.46,63.695,0.523,0.546,0,15.0
1878.359,0.655,13.05,8.547,6.217,1.298,98.112,97.888,0.888,0.981,1.072,1.013,14.497,-64426.886,28.225,14.47,30.673,18.1,31.906,62.711,0.523,0.546,0,13.0
9055.639,0.934,0.112,0.105,6.217,1.298,65.343,88.202,0.914,1.242,1.109,1.414,13.928,-64297.347,28.308,13.949,30.29,18.422,36.876,64.008,0.523,0.546,0,-1.0
90.898,0.87,0.112,0.097,-0.167,1.286,86.165,102.477,0.043,0.842,0.031,1.09,14.565,-64739.332,34.535,14.507,27.618,17.857,43.471,65.232,1.232,0.546,0,0.0
171.759,0.84,0.112,0.094,5.706,1.249,55.785,100.438,0.85,0.835,1.015,1.073,14.55,-64715.879,34.81,14.47,29.393,17.802,43.717,64.937,0.523,0.546,5,0.0
102.899,0.882,0.112,0.099,4.94,1.286,94.187,96.359,0.672,0.842,0.67,1.09,14.63,-64735.778,34.587,14.554,28.199,17.839,43.508,65.227,0.523,0.546,0,0.0
18.897,0.925,0.112,0.104,-0.231,0.009,90.944,97.548,0.128,0.289,0.112,0.242,14.638,-64758.988,34.226,14.554,29.016,18.189,42.807,64.631,0.523,0.546,5,0.0
6281.566,0.892,0.862,0.769,6.217,1.298,62.1,89.051,0.892,0.988,1.084,1.026,13.607,-64264.856,35.53,13.61,30.773,18.145,44.48,65.034,0.523,0.546,5,0.8
10100.232,0.215,0.112,0.024,6.217,1.286,61.246,94.829,0.901,0.772,1.078,0.967,15.856,-64525.125,24.972,16.007,27.694,22.754,28.416,57.915,0.523,0.546,0,0.0
36.611,0.917,0.112,0.103,-0.167,1.175,89.579,99.418,0.065,0.48,0.056,0.677,14.599,-64754.961,34.22,14.515,28.553,17.797,42.989,65.478,0.523,0.546,0,0.0
64.039,0.896,0.112,0.1,-0.231,1.274,85.653,97.209,0.043,0.835,0.031,1.086,14.653,-64747.106,34.383,14.581,28.046,17.857,43.322,65.146,0.523,0.546,0,0.0
