tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
1787.789,0.64,15.037,9.624,6.153,1.298,101.014,96.019,0.884,0.981,1.059,1.018,14.115,-64433.258,29.747,14.061,30.691,18.453,34.146,63.079,0.523,0.546,0,15.0
174.619,0.84,0.112,0.094,5.706,1.298,98.454,93.98,0.85,0.848,1.022,1.231,14.598,-64715.112,34.857,14.485,29.423,17.798,43.753,64.966,0.523,0.546,5,0.0
1316.537,0.944,0.112,0.106,6.217,1.298,101.867,102.307,0.88,1.007,1.065,1.043,14.51,-64486.368,36.282,14.437,30.754,17.789,45.049,65.139,0.523,0.546,0,0.0
6300.773,0.952,0.112,0.107,6.217,1.298,62.783,90.411,0.897,0.994,1.084,1.022,13.592,-64264.496,35.389,13.593,30.747,18.212,44.507,65.138,0.523,0.546,0,0.0
8540.488,0.85,1.05,0.892,6.153,1.31,62.783,88.371,0.909,1.013,1.097,1.043,13.755,-64276.117,18.245,13.741,30.298,18.149,19.309,65.023,0.523,0.546,0,1.0
9041.366,0.942,0.112,0.106,6.153,1.286,62.612,89.391,0.918,1.216,1.109,1.367,13.921,-64296.614,28.042,13.934,30.288,18.582,36.597,64.212,0.523,0.546,0,0.0
1331.375,0.875,0.862,0.754,6.153,1.298,99.819,99.078,0.88,1.007,1.065,1.048,14.603,-64484.108,36.243,14.525,30.714,17.853,45.049,65.025,0.523,0.546,0,0.8
5456.432,0.662,15.037,9.962,6.217,1.286,62.441,88.032,0.884,0.981,1.084,1.018,13.608,-64287.116,35.121,13.58,30.31,18.239,44.393,64.954,0.523,0.546,5,15.0
3634.699,0.625,15.037,9.398,6.217,1.286,83.946,94.659,0.901,0.975,1.09,1.013,13.986,-64339.102,29.518,13.965,30.366,18.063,38.053,65.02,0.523,0.546,0,15.0
9052.499,0.935,0.112,0.105,6.217,1.286,66.879,86.672,0.914,1.248,1.103,1.414,13.927,-64297.129,28.205,13.902,30.29,18.417,36.813,64.075,0.523,0.546,0,0.0
1297.923,0.842,2.062,1.738,6.153,1.298,96.918,102.137,0.88,1.007,1.078,1.039,14.353,-64489.132,36.304,14.282,30.8,17.768,45.212,64.975,0.523,0.546,5,2.0
6280.41,0.892,0.862,0.769,6.217,1.298,60.393,89.561,0.901,0.994,1.09,1.026,13.618,-64264.92,35.509,13.582,30.777,18.169,44.509,64.873,0.523,0.546,5,0.8
9023.065,0.87,1.05,0.913,6.217,1.298,62.953,92.28,0.914,0.981,1.116,1.158,13.884,-64295.971,27.669,13.889,30.275,17.967,36.229,64.367,0.523,0.546,0,1.0
9927.084,0.25,0.11,0.027,6.153,1.298,61.929,94.15,0.901,0.772,1.084,0.971,15.387,-64473.329,25.402,15.57,28.457,22.569,30.107,58.489,0.523,0.546,0,0.0
76.331,0.885,0.112,0.099,-0.167,1.274,85.482,102.477,0.043,0.835,0.031,1.082,14.608,-64743.616,34.484,14.509,27.844,17.836,43.373,65.031,0.523,0.546,0,0.0
6300.201,0.954,0.112,0.107,6.217,1.298,59.028,91.091,0.892,1.007,1.084,1.026,13.564,-64264.511,35.378,13.562,30.773,18.257,44.48,65.125,0.523,0.546,0,0.0
137.796,0.855,0.112,0.096,5.323,1.298,96.747,99.758,0.824,0.842,0.99,1.086,14.518,-64725.707,34.783,14.43,28.848,17.843,43.68,64.998,0.523,0.546,5,0.0
164.044,0.842,0.112,0.094,5.77,1.298,96.406,97.379,0.846,0.842,1.015,1.086,14.523,-64718.122,34.8,14.439,29.32,17.804,43.677,65.044,0.523,0.546,0,0.0
70.326,0.892,0.112,0.1,-0.295,1.298,86.848,98.398,0.043,0.835,0.031,1.086,14.59,-64745.35,34.419,14.539,27.947,17.854,43.35,65.492,0.523,0.546,0,0.0
180.041,0.886,0.112,0.099,5.706,1.359,93.845,103.327,0.85,0.912,1.022,1.188,14.582,-64713.382,34.965,14.501,29.482,17.844,43.805,65.853,0.523,0.546,0,0.0
28.609,0.92,0.112,0.103,-0.167,0.021,89.579,98.058,0.077,0.283,0.068,0.225,14.555,-64756.964,34.23,14.481,28.75,17.963,42.928,65.961,0.523,0.546,0,0.0
8098.476,0.545,15.037,8.195,6.217,1.31,69.61,90.581,0.909,0.988,1.09,1.005,13.644,-64262.758,19.666,13.613,30.354,19.046,21.05,59.638,0.523,0.546,0,15.0
157.475,0.845,0.112,0.095,5.643,1.298,96.747,100.098,0.846,0.848,1.009,1.082,14.439,-64720.19,34.787,14.369,29.233,17.839,43.652,65.102,0.523,0.546,0,0.0
1300.783,0.842,2.062,1.737,6.153,1.286,100.331,97.548,0.884,1.007,1.065,1.039,14.343,-64488.649,36.29,14.303,30.839,17.751,45.178,64.968,0.523,0.546,5,2.0
114.899,0.86,0.112,0.096,2.387,1.298,93.333,99.248,0.43,0.842,0.564,1.086,14.581,-64732.318,34.741,14.507,27.825,17.828,43.63,65.138,0.523,0.546,0,0.0
3201.424,0.85,1.05,0.892,6.217,1.298,86.336,96.189,0.892,1.0,1.084,1.026,13.816,-64356.937,18.723,13.819,30.445,18.056,19.683,60.108,0.523,0.546,5,1.0
6067.089,0.542,26.062,14.138,6.281,1.286,60.052,88.371,0.88,0.956,1.078,0.988,13.576,-64269.177,35.167,13.583,30.594,18.096,44.575,65.134,0.523,0.546,0,26.0
9138.499,0.887,0.112,0.099,6.153,1.298,64.489,89.221,0.909,1.261,1.09,1.427,14.06,-64301.569,29.634,14.048,30.303,17.841,37.933,62.952,0.523,0.546,0,0.0
6280.111,0.892,0.862,0.769,6.217,1.31,60.734,90.411,0.897,1.0,1.084,1.022,13.627,-64264.965,35.534,13.582,30.738,18.182,44.478,64.904,0.523,0.546,5,0.8
9029.38,0.952,0.112,0.107,6.153,1.298,61.929,89.221,0.914,1.083,1.097,1.243,13.885,-64296.149,27.791,13.886,30.284,18.486,36.389,64.363,0.523,0.546,0,0.0
1304.524,0.885,0.862,0.763,6.089,1.286,101.355,99.248,0.884,1.007,1.065,1.039,14.338,-64488.137,36.274,14.285,30.81,17.762,45.141,64.944,0.523,0.546,5,0.8
9063.639,0.834,1.05,0.876,6.153,1.298,68.586,86.842,0.914,1.261,1.103,1.422,13.957,-64297.768,28.491,13.949,30.283,18.312,37.008,63.946,0.523,0.546,0,1.0
8524.796,0.89,0.487,0.433,6.217,1.298,61.929,88.371,0.905,1.007,1.097,1.039,13.779,-64275.243,18.288,13.777,30.288,18.124,19.39,65.136,0.523,0.546,0,0.4
65.754,0.895,0.112,0.1,-0.295,1.274,85.653,96.189,0.048,0.835,0.037,1.086,14.651,-64746.633,34.387,14.603,28.008,17.852,43.33,65.247,0.523,0.546,0,0.0
3181.149,0.952,0.112,0.107,6.153,1.298,85.994,95.339,0.897,1.0,1.084,1.035,13.79,-64357.844,18.769,13.791,30.465,18.141,19.792,59.317,0.523,0.546,5,0.0
122.616,0.862,0.112,0.097,4.876,1.298,93.333,91.6,0.748,0.842,0.896,1.086,14.577,-64730.252,34.727,14.474,28.315,17.834,43.667,65.157,0.523,0.546,0,0.0
9008.213,0.875,1.05,0.918,6.217,1.274,63.807,92.11,0.914,0.962,1.109,0.954,13.889,-64295.303,27.289,13.894,30.288,17.929,35.911,64.608,0.523,0.546,0,1.0
6314.984,0.84,2.062,1.732,6.153,1.298,59.198,91.261,0.892,0.988,1.084,1.03,13.645,-64264.333,35.285,13.618,30.787,18.215,44.466,65.087,0.523,0.546,0,2.0
9047.07,0.94,0.112,0.105,6.217,1.286,62.271,84.463,0.914,1.242,1.103,1.401,13.912,-64296.847,28.116,13.913,30.292,18.406,36.717,64.157,0.523,0.546,0,0.0
6282.143,0.892,0.862,0.769,6.217,1.298,59.71,90.921,0.897,0.988,1.084,1.022,13.612,-64264.856,35.523,13.586,30.77,18.14,44.482,65.129,0.523,0.546,0,0.8
16.327,0.929,0.112,0.104,-0.103,0.033,87.701,97.209,0.149,0.302,0.137,0.247,14.665,-64759.481,34.163,14.578,29.096,18.247,42.761,64.65,0.523,0.546,5,0.0
8515.807,0.954,0.112,0.107,6.153,1.31,61.246,90.411,0.914,0.994,1.097,1.043,13.814,-64274.813,18.34,13.814,30.287,18.208,19.425,64.276,0.523,0.546,5,0.0
4823.823,0.89,0.862,0.767,6.217,1.298,80.874,92.96,0.888,1.007,1.078,1.039,13.809,-64298.426,35.204,13.777,30.282,18.164,44.386,65.335,0.523,0.546,0,0.8
1332.258,0.875,0.862,0.754,6.153,1.298,98.795,100.947,0.88,1.013,1.065,1.043,14.559,-64483.967,36.233,14.535,30.697,17.841,45.069,65.01,0.523,0.546,0,0.8
6303.385,0.882,0.862,0.761,6.217,1.31,59.54,91.091,0.897,0.994,1.084,1.026,13.616,-64264.545,35.349,13.591,30.764,18.212,44.51,65.135,0.523,0.546,0,0.8
98.617,0.864,0.112,0.097,5.451,1.286,87.018,98.738,0.625,0.835,1.442,1.09,14.603,-64737.199,34.551,14.547,27.549,17.868,43.494,65.251,1.232,0.546,0,0.0
113.182,0.86,0.112,0.096,-0.039,1.286,89.92,95.339,0.256,0.842,0.294,1.086,14.598,-64732.861,34.74,14.49,27.791,17.844,43.62,65.116,0.523,0.546,0,0.0
8488.43,0.86,1.05,0.903,6.217,1.298,60.393,91.77,0.909,1.0,1.109,1.039,13.747,-64273.494,18.445,13.73,30.325,18.455,19.587,62.528,0.523,0.546,5,1.0
8501.095,0.895,0.487,0.436,6.217,1.298,61.417,90.921,0.909,0.994,1.109,1.039,13.801,-64274.077,18.393,13.808,30.307,18.5,19.537,63.283,0.523,0.546,5,0.4
86.927,0.875,0.112,0.098,-0.231,1.286,83.264,91.77,0.043,0.848,0.031,1.082,14.543,-64740.451,34.509,14.462,27.706,17.84,43.428,64.989,0.523,0.546,5,0.0
1173.478,0.422,36.075,15.241,6.217,1.298,101.355,103.327,0.888,0.937,1.059,0.975,14.294,-64503.621,35.871,14.203,30.817,17.792,45.496,65.037,0.523,0.546,0,36.0
6318.747,0.84,2.062,1.732,6.153,1.31,61.588,89.221,0.897,0.988,1.078,1.022,13.635,-64264.229,35.307,13.601,30.762,18.277,44.489,65.128,0.523,0.546,0,2.0
3169.437,0.895,0.487,0.436,6.153,1.298,85.482,95.169,0.901,1.007,1.09,1.03,13.704,-64358.337,18.706,13.695,30.428,18.191,19.88,58.341,0.523,0.546,5,0.4
1914.361,0.62,15.037,9.323,6.217,1.298,98.454,99.418,0.888,0.975,1.072,1.013,14.371,-64424.689,27.535,14.294,30.681,18.26,31.126,62.573,0.523,0.546,0,15.0
104.041,0.88,0.112,0.099,2.131,1.298,94.87,94.15,0.549,0.842,0.558,1.082,14.619,-64735.471,34.61,14.527,28.177,17.85,43.518,65.234,0.523,0.546,0,0.0
195.486,0.852,1.05,0.895,5.898,1.298,101.014,102.817,0.854,0.683,1.028,0.732,14.468,-64708.858,34.916,14.382,29.615,17.947,43.85,65.227,0.523,0.546,0,1.0
6315.848,0.84,2.062,1.732,6.217,1.31,59.881,89.221,0.897,0.994,1.084,1.026,13.634,-64264.254,35.292,13.626,30.771,18.174,44.475,65.108,0.523,0.546,0,2.0
37.183,0.917,0.112,0.103,-0.295,1.2,87.701,98.398,0.06,0.518,0.05,0.711,14.592,-64754.894,34.241,14.516,28.532,17.782,42.994,65.405,0.523,0.546,0,0.0
82.042,0.88,0.112,0.099,-0.231,1.274,84.8,101.287,0.043,0.842,0.031,1.086,14.531,-64741.969,34.461,14.465,27.765,17.863,43.411,64.961,0.523,0.546,5,0.0
6310.343,0.882,0.862,0.761,6.217,1.298,58.857,90.071,0.892,0.994,1.084,1.026,13.647,-64264.407,35.266,13.61,30.764,18.227,44.496,65.101,0.523,0.546,0,0.8
4249.264,0.645,15.037,9.699,6.153,1.298,81.898,91.6,0.884,0.981,1.065,1.013,13.656,-64309.974,33.991,13.607,30.333,18.126,43.176,65.036,0.523,0.546,0,15.0
60.9,0.9,0.112,0.101,-0.167,1.298,87.872,98.568,0.043,0.835,0.037,1.086,14.69,-64748.076,34.385,14.597,28.102,17.837,43.289,65.041,0.523,0.546,0,0.0
39.758,0.915,0.112,0.102,-0.231,1.249,89.067,97.548,0.056,0.645,0.043,0.856,14.577,-64754.196,34.235,14.518,28.508,17.763,43.03,65.181,0.523,0.546,0,0.0
6266.817,0.855,2.062,1.763,6.217,1.298,61.417,84.633,0.892,1.019,1.084,1.056,13.612,-64265.177,35.51,13.563,30.732,18.291,44.594,64.915,0.523,0.546,5,2.0
3165.123,0.895,0.487,0.436,6.217,1.31,84.117,94.829,0.897,1.007,1.084,1.039,13.631,-64358.541,18.749,13.627,30.435,18.255,19.893,57.897,0.523,0.546,5,0.4
163.472,0.842,0.112,0.094,5.77,1.298,96.235,99.248,0.85,0.848,1.015,1.082,14.522,-64718.408,34.796,14.446,29.297,17.828,43.659,65.06,0.523,0.546,0,0.0
2794.655,0.545,15.037,8.195,6.281,1.298,87.189,96.359,0.884,0.969,1.084,1.013,14.097,-64369.595,20.255,14.016,30.46,18.656,21.692,59.228,0.523,0.546,0,15.0
8511.199,0.954,0.112,0.107,6.281,1.31,61.246,89.391,0.909,1.007,1.097,1.048,13.809,-64274.61,18.371,13.802,30.306,18.231,19.483,62.999,0.523,0.546,5,0.0
4828.124,0.903,0.534,0.477,6.217,1.286,78.826,93.13,0.892,1.013,1.084,1.039,13.771,-64298.352,35.272,13.748,30.301,18.127,44.385,65.395,0.523,0.546,0,0.0
8539.046,0.85,1.05,0.892,6.281,1.31,61.246,89.051,0.909,1.0,1.097,1.043,13.722,-64276.038,18.241,13.763,30.289,18.145,19.307,65.241,0.523,0.546,0,1.0
9036.528,0.945,0.112,0.106,6.153,1.298,64.319,89.561,0.918,1.172,1.109,1.333,13.933,-64296.471,27.956,13.896,30.275,18.268,36.513,64.294,0.523,0.546,0,0.0
9021.072,0.872,1.05,0.916,6.217,1.286,61.929,92.96,0.914,0.975,1.097,1.141,13.902,-64295.748,27.605,13.877,30.294,17.977,36.207,64.409,0.523,0.546,0,1.0
1337.713,0.869,1.012,0.876,6.089,1.31,97.6,97.718,0.88,1.007,1.059,1.043,14.547,-64483.244,36.144,14.519,30.71,17.849,45.057,65.052,0.523,0.546,0,2.0
8513.785,0.955,0.112,0.107,6.217,1.298,64.148,90.071,0.909,1.0,1.103,1.039,13.806,-64274.719,18.335,13.824,30.303,18.224,19.426,64.004,0.523,0.546,5,0.0
3195.983,0.847,1.05,0.89,6.153,1.31,85.482,94.829,0.892,1.007,1.084,1.035,13.842,-64357.193,18.737,13.828,30.45,18.063,19.735,60.278,0.523,0.546,5,1.0
8511.777,0.955,0.112,0.107,6.153,1.298,60.222,88.881,0.909,1.0,1.097,1.035,13.79,-64274.63,18.359,13.823,30.306,18.251,19.451,63.085,0.523,0.546,5,0.0
104.331,0.88,0.112,0.099,1.748,1.298,95.04,93.98,0.536,0.842,0.526,1.086,14.619,-64735.471,34.61,14.527,28.177,17.85,43.518,65.234,0.523,0.546,0,0.0
6307.442,0.882,0.862,0.761,6.153,1.31,58.686,91.091,0.892,0.994,1.084,1.026,13.618,-64264.432,35.28,13.6,30.755,18.322,44.511,65.108,0.523,0.546,0,0.8
147.187,0.85,0.112,0.095,5.196,1.298,94.016,99.588,0.807,0.842,0.965,1.086,14.489,-64723.386,34.839,14.382,29.019,17.833,43.685,64.986,0.523,0.546,5,0.0
6319.325,0.84,2.062,1.732,6.217,1.298,59.54,90.921,0.897,0.988,1.084,1.026,13.603,-64264.209,35.313,13.589,30.777,18.33,44.476,65.13,0.523,0.546,0,2.0
104.896,0.877,0.112,0.098,1.174,1.298,91.968,96.529,0.498,0.848,0.489,1.086,14.618,-64735.394,34.598,14.52,28.156,17.855,43.537,65.227,0.523,0.546,0,0.0
9034.495,0.947,0.112,0.106,6.217,1.298,61.929,89.221,0.909,1.153,1.109,1.312,13.94,-64296.397,27.915,13.923,30.287,18.301,36.48,64.344,0.523,0.546,0,0.0
13.467,0.932,0.112,0.104,-0.103,0.033,91.115,100.098,0.188,0.315,0.181,0.272,14.66,-64759.949,34.135,14.579,29.194,18.336,42.725,64.758,0.523,0.546,0,0.0
62.615,0.897,0.112,0.101,-0.231,1.274,85.312,97.718,0.043,0.829,0.031,1.077,14.675,-64747.557,34.378,14.591,28.083,17.852,43.294,65.04,0.523,0.546,0,0.0
43.652,0.912,0.112,0.102,-0.231,1.237,86.506,100.947,0.052,0.772,0.043,0.988,14.571,-64753.23,34.265,14.468,28.413,17.727,43.069,65.15,0.523,0.546,0,0.0
1333.403,0.874,0.862,0.754,6.153,1.286,95.894,100.777,0.875,1.0,1.065,1.039,14.582,-64483.892,36.192,14.534,30.721,17.867,45.053,65.051,0.523,0.546,0,0.8
8522.774,0.89,0.485,0.431,6.217,1.298,60.905,88.032,0.905,0.994,1.097,1.043,13.806,-64275.168,18.3,13.805,30.304,18.164,19.4,64.51,0.523,0.546,5,0.4
100.041,0.879,0.112,0.098,10.877,1.286,93.163,100.438,0.914,0.842,1.235,1.086,14.596,-64736.609,34.554,14.529,27.856,17.86,43.503,65.185,1.232,0.546,0,0.0
4842.605,0.882,0.862,0.761,6.217,1.298,78.655,93.47,0.888,1.007,1.072,1.039,13.78,-64298.218,35.24,13.751,30.282,18.1,44.37,65.543,0.523,0.546,0,0.8
3943.542,0.64,15.037,9.624,6.217,1.286,84.117,90.751,0.884,0.975,1.078,1.013,13.919,-64322.28,32.866,13.888,30.316,18.497,41.932,65.115,0.523,0.546,0,15.0
9032.782,0.948,0.112,0.106,6.153,1.274,61.929,86.672,0.914,1.134,1.103,1.29,13.936,-64296.377,27.908,13.92,30.278,18.341,36.442,64.351,0.523,0.546,0,0.0
8518.98,0.952,0.112,0.107,6.217,1.286,61.246,83.953,0.914,1.0,1.103,1.043,13.81,-64274.976,18.319,13.805,30.294,18.171,19.414,63.819,0.523,0.546,5,0.0
1353.115,0.78,4.05,3.159,6.153,1.298,100.16,100.098,0.88,1.007,1.065,1.035,14.577,-64480.819,36.102,14.507,30.72,17.993,45.02,65.101,0.523,0.546,0,4.0
3184.888,0.885,0.487,0.431,6.217,1.298,85.482,95.509,0.897,1.007,1.084,1.035,13.843,-64357.638,18.756,13.826,30.45,18.131,19.775,59.56,0.523,0.546,5,0.4
784.625,0.636,12.037,7.656,6.089,1.298,102.55,104.006,0.871,0.969,1.053,1.009,14.315,-64571.724,35.47,14.237,30.842,17.993,44.721,65.059,0.523,0.546,0,12.0
9061.072,0.835,1.05,0.876,6.153,1.298,62.953,88.202,0.914,1.254,1.09,1.418,13.968,-64297.574,28.434,13.921,30.279,18.33,36.943,63.969,0.523,0.546,0,1.0
89.755,0.872,0.112,0.098,-0.167,1.261,86.677,102.137,0.039,0.848,0.031,1.077,14.59,-64739.676,34.512,14.484,27.654,17.834,43.466,65.094,1.232,0.546,0,0.0
9057.071,0.869,0.932,0.803,6.281,1.298,62.441,88.032,0.909,1.261,1.103,1.414,13.928,-64297.332,28.32,13.926,30.291,18.418,36.895,64.009,0.523,0.546,0,1.0
6598.737,0.542,28.05,15.217,6.217,1.286,62.783,87.352,0.897,0.956,1.09,0.992,13.794,-64260.517,36.158,13.736,30.918,18.754,44.923,64.919,0.523,0.546,0,28.0
3203.143,0.85,1.05,0.892,6.153,1.298,85.141,95.509,0.892,1.0,1.09,1.026,13.827,-64356.882,18.728,13.834,30.45,18.02,19.674,60.345,0.523,0.546,5,1.0
9145.926,0.836,0.187,0.156,6.153,1.286,62.271,89.221,0.905,1.267,1.097,1.427,14.061,-64301.822,29.684,14.034,30.321,17.795,37.979,62.883,0.523,0.546,0,0.1
151.187,0.85,0.112,0.095,5.834,1.298,93.504,94.999,0.841,0.842,1.015,1.082,14.462,-64722.106,34.832,14.371,29.113,17.831,43.676,65.251,0.523,0.546,0,0.0
62.043,0.9,0.112,0.101,-0.231,1.286,84.117,99.078,0.043,0.842,0.025,1.082,14.655,-64747.798,34.369,14.602,28.079,17.864,43.305,65.048,0.523,0.546,0,0.0
9032.782,0.948,0.112,0.106,6.153,1.274,61.929,86.672,0.914,1.134,1.103,1.29,13.936,-64296.377,27.908,13.92,30.278,18.341,36.442,64.351,0.523,0.546,0,0.0
6291.414,0.955,0.112,0.107,6.281,1.31,59.54,91.6,0.897,0.994,1.078,1.026,13.623,-64264.713,35.42,13.591,30.77,18.132,44.449,65.187,0.523,0.546,0,0.0
136.33,0.855,0.112,0.096,5.515,1.286,91.797,94.15,0.824,0.842,0.984,1.082,14.532,-64726.153,34.794,14.454,28.837,17.843,43.689,65.033,0.523,0.546,0,0.0
1738.076,0.642,15.037,9.666,6.153,1.286,95.382,100.607,0.88,0.975,1.072,1.018,14.278,-64436.089,30.835,14.248,30.72,17.979,35.658,63.253,0.523,0.546,0,15.0
97.182,0.862,0.112,0.097,-0.295,1.286,84.629,100.438,0.039,0.842,0.037,1.086,14.612,-64737.44,34.563,14.538,27.56,17.868,43.461,65.327,1.232,0.546,0,0.0
9102.216,0.795,1.05,0.834,6.153,1.298,61.929,92.28,0.909,1.267,1.103,1.427,13.98,-64299.708,29.19,13.96,30.292,18.039,37.51,63.465,0.523,0.546,0,1.0
8486.968,0.86,1.05,0.903,6.153,1.31,62.783,93.13,0.914,0.994,1.103,1.039,13.728,-64273.484,18.454,13.733,30.311,18.518,19.581,62.443,0.523,0.546,5,1.0
2698.084,0.552,15.037,8.308,6.217,1.298,88.725,94.489,0.892,0.975,1.078,1.013,13.903,-64375.659,20.566,13.83,30.488,18.648,22.226,59.571,0.523,0.546,0,15.0
651.478,0.637,12.037,7.673,6.089,1.298,101.697,104.006,0.867,0.962,1.053,1.005,14.625,-64598.558,35.456,14.533,30.734,18.038,44.658,65.156,0.523,0.546,0,12.0
4814.941,0.85,2.062,1.753,6.153,1.298,80.533,94.32,0.888,1.007,1.078,1.039,13.791,-64298.505,35.145,13.754,30.295,18.22,44.365,65.228,0.523,0.546,0,2.0
16.899,0.927,0.112,0.104,-0.167,0.033,89.237,97.379,0.149,0.302,0.137,0.242,14.694,-64759.348,34.166,14.579,29.068,18.226,42.79,64.644,0.523,0.546,5,0.0
192.617,0.85,1.05,0.892,5.834,1.298,101.014,102.477,0.85,0.702,1.015,0.754,14.492,-64709.866,34.959,14.411,29.578,17.953,43.817,65.258,0.523,0.546,0,1.0
4.901,0.945,0.112,0.106,0.663,0.119,91.968,98.398,0.447,0.448,0.445,0.426,14.611,-64761.907,34.068,14.559,29.662,18.622,42.583,64.602,0.024,0.002,0,0.0
9007.065,0.875,1.05,0.918,6.153,1.31,60.905,93.13,0.914,1.0,1.103,1.013,13.9,-64295.184,27.27,13.896,30.31,17.939,35.853,64.611,0.523,0.546,0,1.0
5021.626,0.445,36.075,16.053,6.153,1.298,79.509,92.79,0.884,0.931,1.065,0.967,13.632,-64294.071,35.066,13.622,30.339,18.105,44.476,65.108,0.523,0.546,0,36.0
9049.354,0.937,0.112,0.105,6.153,1.298,62.1,85.482,0.918,1.242,1.103,1.405,13.907,-64296.99,28.175,13.902,30.287,18.459,36.771,64.162,0.523,0.546,0,0.0
152.905,0.85,0.112,0.095,5.706,1.298,98.454,97.209,0.841,0.848,1.009,1.082,14.448,-64721.691,34.835,14.392,29.14,17.832,43.678,65.279,0.523,0.546,0,0.0
4.614,0.945,0.112,0.106,0.727,0.144,94.016,97.718,0.464,0.461,0.457,0.43,14.611,-64761.907,34.068,14.559,29.662,18.622,42.583,64.602,0.024,0.002,0,0.0
8528.258,0.889,0.487,0.433,6.153,1.298,61.076,87.182,0.909,1.007,1.09,1.043,13.769,-64275.564,18.276,13.77,30.297,18.103,19.365,64.651,0.523,0.546,5,0.4
33.181,0.92,0.112,0.103,-0.295,0.193,86.506,99.248,0.065,0.296,0.056,0.336,14.568,-64755.916,34.227,14.496,28.632,17.869,42.967,65.813,0.523,0.546,0,0.0
1325.07,0.945,0.112,0.106,6.153,1.298,101.526,102.307,0.88,1.013,1.072,1.043,14.638,-64485.017,36.269,14.565,30.731,17.847,45.05,65.169,0.523,0.546,0,0.0
8537.596,0.85,1.05,0.892,6.153,1.298,60.734,84.463,0.909,1.007,1.103,1.043,13.774,-64275.929,18.249,13.753,30.298,18.148,19.307,65.048,0.523,0.546,5,1.0
9046.785,0.94,0.112,0.105,6.153,1.31,61.758,85.652,0.914,1.229,1.103,1.397,13.91,-64296.956,28.121,13.927,30.28,18.417,36.707,64.176,0.523,0.546,0,0.0
3681.251,0.627,15.037,9.436,6.217,1.31,83.946,90.751,0.897,0.981,1.09,1.018,13.917,-64336.624,30.223,13.883,30.33,18.014,39.06,65.006,0.523,0.546,0,15.0
4861.823,0.84,2.062,1.732,6.153,1.298,81.045,90.921,0.888,1.0,1.084,1.039,13.792,-64297.881,35.17,13.763,30.318,18.023,44.341,65.306,0.523,0.546,0,2.0
18.621,0.925,0.112,0.104,-0.231,0.021,88.725,95.169,0.124,0.296,0.119,0.242,14.629,-64759.096,34.197,14.545,29.011,18.197,42.802,64.645,0.523,0.546,5,0.0
9019.065,0.872,1.05,0.916,6.217,1.286,61.758,92.79,0.914,0.962,1.109,1.128,13.882,-64295.674,27.582,13.904,30.297,17.874,36.136,64.42,0.523,0.546,0,1.0
10455.95,0.172,0.112,0.019,6.153,1.286,100.843,94.659,0.909,0.772,1.084,0.962,16.146,-64634.172,24.093,16.296,26.263,22.683,25.733,56.751,0.523,0.546,0,0.0
1319.112,0.945,0.112,0.106,6.153,1.31,100.502,101.627,0.875,1.0,1.065,1.039,14.567,-64485.997,36.251,14.484,30.728,17.803,45.037,65.289,0.523,0.546,0,0.0
1589.211,0.625,18.037,11.276,6.217,1.286,100.843,96.189,0.884,0.975,1.078,1.013,14.407,-64447.727,35.097,14.319,30.759,18.123,42.229,63.904,0.523,0.546,0,18.0
6527.038,0.432,38.062,16.456,6.217,1.286,57.662,90.581,0.901,0.924,1.084,0.971,13.841,-64261.307,35.508,13.813,30.885,18.608,44.773,65.312,0.523,0.546,0,38.0
27.757,0.92,0.112,0.103,-0.231,0.021,88.725,100.947,0.081,0.277,0.068,0.23,14.577,-64757.205,34.251,14.493,28.784,17.979,42.922,65.833,0.523,0.546,0,0.0
8985.954,0.78,5.062,3.948,6.217,1.31,60.905,90.581,0.914,0.988,1.103,1.022,13.887,-64294.452,26.682,13.882,30.296,17.933,35.286,64.778,0.523,0.546,0,5.0
1328.25,0.875,0.862,0.754,6.153,1.298,96.918,101.117,0.88,1.007,1.072,1.043,14.656,-64484.58,36.286,14.591,30.713,17.83,45.054,65.084,0.523,0.546,0,0.8
7635.328,0.57,15.037,8.571,6.217,1.298,61.076,92.96,0.909,0.975,1.097,1.013,13.623,-64253.57,21.675,13.588,30.711,18.923,23.519,61.358,0.523,0.546,0,15.0
5507.0,0.662,15.037,9.962,6.217,1.298,59.71,91.94,0.888,1.019,1.078,1.052,13.648,-64285.439,35.182,13.606,30.309,18.473,44.488,65.353,0.523,0.546,0,15.0
9003.357,0.875,1.05,0.918,6.281,1.31,60.905,91.6,0.914,1.0,1.103,1.022,13.906,-64295.036,27.16,13.905,30.287,17.922,35.768,64.623,0.523,0.546,0,1.0
6323.086,0.84,2.062,1.732,6.217,1.31,62.612,89.901,0.897,0.988,1.09,1.022,13.585,-64264.076,35.219,13.571,30.788,18.235,44.497,65.181,0.523,0.546,0,2.0
8307.05,0.54,15.037,8.12,6.217,1.298,60.734,92.62,0.914,0.975,1.09,1.013,13.674,-64267.359,18.917,13.689,30.349,18.79,20.275,58.888,0.523,0.546,0,15.0
3260.328,0.726,6.037,4.385,6.217,1.31,85.141,94.659,0.897,1.0,1.084,1.03,14.077,-64354.628,18.506,14.064,30.472,18.861,19.401,62.983,0.523,0.546,5,6.0
