tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
4816.934,0.856,1.746,1.489,6.217,1.298,81.386,93.98,0.892,1.007,1.084,1.043,13.817,-64298.455,35.161,13.763,30.298,18.18,44.37,65.214,0.523,0.546,0,0.8
1217.715,0.61,20.062,12.238,6.153,1.298,100.16,95.679,0.884,0.956,1.072,1.005,14.321,-64498.586,35.929,14.234,30.8,17.803,45.388,65.916,0.523,0.546,0,20.0
3168.566,0.895,0.487,0.436,6.217,1.286,85.824,95.849,0.897,1.007,1.09,1.035,13.696,-64358.357,18.714,13.698,30.432,18.192,19.904,58.35,0.523,0.546,5,0.4
40.614,0.915,0.112,0.102,-0.231,1.249,84.97,97.209,0.056,0.683,0.043,0.89,14.577,-64753.903,34.256,14.508,28.463,17.748,43.033,65.123,0.523,0.546,0,0.0
4353.262,0.648,15.037,9.755,6.217,1.298,82.069,90.581,0.884,0.975,1.078,1.013,13.751,-64305.902,34.473,13.709,30.357,18.156,43.498,65.028,0.523,0.546,0,15.0
9937.372,0.245,0.112,0.027,6.153,1.286,62.612,95.679,0.892,0.772,1.084,0.962,15.395,-64476.371,25.406,15.591,28.411,22.487,29.994,58.469,0.523,0.546,0,0.0
4839.43,0.952,0.112,0.107,6.153,1.298,80.191,93.3,0.892,1.007,1.078,1.048,13.747,-64298.233,35.214,13.725,30.315,18.122,44.384,65.602,0.523,0.546,0,0.0
179.471,0.882,0.112,0.099,5.77,1.384,96.406,103.157,0.85,0.924,1.022,1.209,14.587,-64713.504,34.983,14.511,29.486,17.816,43.789,65.682,0.523,0.546,0,0.0
3184.888,0.885,0.487,0.431,6.217,1.298,85.482,95.509,0.897,1.007,1.084,1.035,13.843,-64357.638,18.756,13.826,30.45,18.131,19.775,59.56,0.523,0.546,5,0.4
4823.535,0.89,0.862,0.767,6.217,1.298,81.215,93.81,0.888,1.007,1.072,1.048,13.809,-64298.426,35.204,13.777,30.282,18.164,44.386,65.335,0.523,0.546,0,0.8
60.328,0.9,0.112,0.101,-0.231,1.274,87.36,97.888,0.048,0.829,0.031,1.086,14.684,-64748.209,34.374,14.6,28.109,17.84,43.282,65.028,0.523,0.546,0,0.0
10514.814,0.175,0.11,0.019,6.217,1.31,101.697,94.659,0.909,0.772,1.084,0.962,16.112,-64652.154,23.997,16.3,26.044,22.662,25.356,56.578,0.523,0.546,0,0.0
8540.777,0.85,1.05,0.892,6.281,1.31,61.588,87.522,0.914,1.0,1.097,1.043,13.755,-64276.117,18.245,13.741,30.298,18.149,19.309,65.023,0.523,0.546,0,1.0
8507.162,0.895,0.487,0.436,6.217,1.286,61.417,88.032,0.914,1.0,1.109,1.043,13.786,-64274.324,18.388,13.787,30.292,18.343,19.487,63.515,0.523,0.546,5,0.4
4842.893,0.882,0.862,0.761,6.217,1.31,79.338,94.32,0.888,1.013,1.078,1.048,13.78,-64298.218,35.24,13.751,30.282,18.1,44.37,65.543,0.523,0.546,0,0.8
147.187,0.85,0.112,0.095,5.196,1.298,94.016,99.588,0.807,0.842,0.965,1.086,14.489,-64723.386,34.839,14.382,29.019,17.833,43.685,64.986,0.523,0.546,5,0.0
200.614,0.855,1.05,0.897,5.77,1.298,99.648,100.607,0.854,0.645,1.022,0.694,14.453,-64707.431,34.878,14.382,29.648,17.952,43.862,65.279,0.523,0.546,0,1.0
9032.201,0.95,0.112,0.106,6.153,1.298,62.271,89.051,0.914,1.115,1.109,1.286,13.903,-64296.293,27.87,13.914,30.313,18.368,36.412,64.379,0.523,0.546,0,0.0
6305.397,0.882,0.862,0.761,6.153,1.31,62.783,91.091,0.897,0.994,1.084,1.026,13.59,-64264.437,35.299,13.594,30.759,18.445,44.506,65.109,0.523,0.546,0,0.8
8505.704,0.895,0.487,0.436,6.089,1.298,61.588,87.692,0.905,1.0,1.097,1.043,13.769,-64274.334,18.396,13.78,30.311,18.394,19.473,63.477,0.523,0.546,5,0.4
10363.956,0.18,0.11,0.019,6.217,1.298,89.408,94.999,0.909,0.772,1.084,0.967,16.031,-64605.419,24.418,16.214,26.616,22.704,26.374,57.031,0.523,0.546,0,0.0
4862.122,0.84,2.062,1.732,6.153,1.298,80.703,89.561,0.888,1.007,1.072,1.043,13.784,-64297.886,35.182,13.754,30.323,18.106,44.338,65.318,0.523,0.546,0,2.0
3240.289,0.753,4.746,3.571,6.217,1.31,85.482,96.189,0.892,1.0,1.084,1.03,14.015,-64355.363,18.579,13.98,30.441,18.363,19.482,61.915,0.523,0.546,5,5.0
129.756,0.86,0.112,0.096,5.26,1.286,95.382,99.588,0.807,0.848,0.965,1.082,14.563,-64727.951,34.773,14.461,28.651,17.837,43.684,65.162,0.523,0.546,0,0.0
132.04,0.86,0.112,0.096,5.323,1.298,94.187,100.607,0.812,0.842,0.971,1.082,14.558,-64727.259,34.803,14.454,28.684,17.858,43.68,65.105,0.523,0.546,0,0.0
142.543,0.852,0.112,0.095,5.579,1.298,96.576,102.647,0.833,0.842,0.99,1.082,14.498,-64724.652,34.831,14.41,28.934,17.848,43.694,64.993,0.507,0.546,5,0.0
8502.537,0.895,0.487,0.436,6.217,1.298,60.222,88.202,0.909,1.0,1.103,1.043,13.818,-64274.072,18.39,13.807,30.3,18.458,19.514,63.159,0.523,0.546,5,0.4
6513.925,0.432,38.062,16.462,6.217,1.31,57.833,91.6,0.892,0.937,1.078,0.967,13.794,-64261.401,35.295,13.783,30.907,18.454,44.681,65.163,0.523,0.546,0,38.0
3149.301,0.86,1.05,0.903,6.153,1.298,84.288,94.32,0.888,0.994,1.084,1.026,13.639,-64359.177,18.769,13.646,30.42,18.309,20.009,57.901,0.523,0.546,0,1.0
2314.367,0.577,15.037,8.684,6.217,1.286,95.723,94.659,0.897,0.975,1.078,1.009,14.098,-64399.408,23.02,14.036,30.552,18.942,25.324,61.017,0.523,0.546,0,15.0
1329.388,0.875,0.862,0.754,6.153,1.286,100.843,101.627,0.88,1.0,1.078,1.043,14.617,-64484.439,36.284,14.571,30.723,17.867,45.031,65.037,0.523,0.546,0,0.8
2461.231,0.565,15.037,8.496,6.153,1.31,100.331,92.96,0.897,0.988,1.078,1.013,14.02,-64389.968,22.114,13.991,30.508,18.487,23.992,60.468,0.523,0.546,0,15.0
1309.105,0.882,0.862,0.761,6.153,1.31,100.672,100.607,0.884,1.013,1.065,1.043,14.365,-64487.448,36.266,14.301,30.85,17.772,45.108,65.377,0.523,0.546,0,0.8
2061.219,0.602,15.037,9.06,6.153,1.298,91.285,100.777,0.892,0.981,1.078,1.013,14.487,-64414.284,25.575,14.403,30.59,18.176,28.482,61.981,0.523,0.546,0,15.0
216.902,0.77,4.05,3.118,5.834,1.298,101.014,97.888,0.85,0.55,1.022,0.609,14.46,-64702.981,34.922,14.368,29.762,18.024,43.888,65.276,0.523,0.546,0,4.0
8491.325,0.86,1.05,0.903,6.217,1.31,60.564,91.94,0.909,1.0,1.097,1.039,13.755,-64273.637,18.459,13.763,30.312,18.412,19.569,62.478,0.523,0.546,5,1.0
46.902,0.91,0.112,0.102,-0.231,1.261,88.384,101.457,0.048,0.785,0.031,1.043,14.571,-64752.291,34.292,14.494,28.344,17.765,43.102,65.201,0.523,0.546,0,0.0
4817.81,0.894,0.862,0.771,6.217,1.298,81.045,93.47,0.892,1.007,1.078,1.048,13.802,-64298.441,35.168,13.761,30.287,18.175,44.347,65.221,0.523,0.546,0,0.8
3894.396,0.64,15.037,9.624,6.217,1.298,82.922,94.829,0.884,0.975,1.078,1.013,13.867,-64324.636,32.404,13.855,30.355,18.112,41.56,65.046,0.523,0.546,0,15.0
4847.482,0.882,0.862,0.761,6.153,1.298,80.703,92.11,0.897,1.007,1.078,1.039,13.802,-64298.114,35.25,13.778,30.321,18.087,44.334,65.399,0.523,0.546,0,0.8
3177.458,0.952,0.112,0.107,6.217,1.298,85.141,94.999,0.901,1.007,1.084,1.03,13.744,-64358.041,18.733,13.757,30.444,18.138,19.831,58.729,0.523,0.546,5,0.0
2255.51,0.582,15.037,8.759,6.217,1.298,93.845,94.32,0.901,0.975,1.09,1.005,14.037,-64402.856,23.476,13.987,30.557,19.208,25.955,61.245,0.523,0.546,0,15.0
30.042,0.92,0.112,0.103,-0.231,0.021,87.189,91.6,0.073,0.27,0.068,0.225,14.559,-64756.723,34.217,14.472,28.711,17.948,42.91,65.995,0.523,0.546,0,0.0
116.069,0.86,0.112,0.096,3.536,1.286,92.821,101.287,0.502,0.835,0.608,1.09,14.54,-64732.015,34.733,14.475,27.892,17.84,43.631,65.153,0.523,0.546,0,0.0
7043.602,0.622,15.037,9.36,6.153,1.286,61.076,90.751,0.905,0.981,1.09,1.013,13.615,-64256.076,26.816,13.558,30.767,19.476,29.965,63.579,0.523,0.546,0,15.0
3200.562,0.85,1.05,0.892,6.153,1.286,85.994,95.509,0.888,0.994,1.078,1.039,13.839,-64357.064,18.727,13.84,30.455,18.042,19.714,60.405,0.523,0.546,5,1.0
94.073,0.865,0.112,0.097,-0.231,1.286,84.458,94.999,0.039,0.835,0.031,1.086,14.604,-64738.471,34.544,14.515,27.603,17.852,43.475,65.542,1.232,0.546,0,0.0
4817.216,0.893,0.862,0.77,6.217,1.286,81.386,93.81,0.888,1.0,1.084,1.039,13.799,-64298.465,35.177,13.776,30.287,18.18,44.361,65.208,0.523,0.546,0,0.8
188.356,0.932,0.112,0.104,5.77,1.298,100.331,103.836,0.854,0.721,1.022,0.796,14.534,-64711.166,35.002,14.409,29.567,17.938,43.804,65.333,0.523,0.546,0,0.0
2531.805,0.562,15.037,8.458,6.217,1.298,92.821,97.039,0.892,0.981,1.084,1.009,13.833,-64385.283,21.538,13.796,30.48,18.6,23.388,60.208,0.523,0.546,0,15.0
176.041,0.84,0.112,0.094,5.77,1.507,90.432,100.268,0.85,0.905,1.022,1.329,14.617,-64714.676,34.896,14.537,29.462,17.811,43.753,65.129,0.523,0.546,0,0.0
9004.779,0.875,1.05,0.918,6.153,1.347,62.441,91.77,0.914,0.994,1.103,1.022,13.903,-64295.204,27.216,13.89,30.303,17.92,35.796,64.629,0.523,0.546,0,1.0
4847.765,0.882,0.862,0.761,6.217,1.298,80.874,93.13,0.892,1.0,1.078,1.043,13.8,-64298.119,35.261,13.795,30.301,18.076,44.357,65.405,0.523,0.546,0,0.8
9003.357,0.875,1.05,0.918,6.281,1.31,60.905,91.6,0.914,1.0,1.103,1.022,13.906,-64295.036,27.16,13.905,30.287,17.922,35.768,64.623,0.523,0.546,0,1.0
2548.378,0.56,15.037,8.421,6.217,1.31,96.918,96.019,0.892,0.981,1.09,1.013,13.792,-64384.209,21.382,13.746,30.472,18.582,23.256,60.141,0.523,0.546,0,15.0
8534.683,0.85,1.05,0.892,6.153,1.286,61.758,86.842,0.914,0.994,1.103,1.039,13.746,-64275.86,18.272,13.749,30.284,18.224,19.332,64.939,0.523,0.546,5,1.0
1309.105,0.882,0.862,0.761,6.153,1.31,100.672,100.607,0.884,1.013,1.065,1.043,14.365,-64487.448,36.266,14.301,30.85,17.772,45.108,65.377,0.523,0.546,0,0.8
8493.083,0.857,1.05,0.9,6.153,1.298,61.246,91.94,0.914,1.007,1.097,1.039,13.777,-64273.672,18.429,13.781,30.301,18.452,19.555,62.51,0.523,0.546,5,1.0
9372.216,0.774,0.112,0.087,6.153,1.384,62.1,93.64,0.901,0.893,1.09,1.15,14.926,-64315.969,31.233,14.939,30.393,18.848,38.2,60.307,0.523,0.546,0,0.0
3154.194,0.857,1.05,0.9,6.217,1.31,85.482,94.32,0.897,1.0,1.09,1.03,13.626,-64359.008,18.768,13.625,30.439,18.201,19.983,57.877,0.523,0.546,5,1.0
8422.903,0.697,8.025,5.597,6.217,1.298,64.319,87.862,0.909,0.988,1.103,1.026,13.708,-64270.737,18.681,13.716,30.345,18.209,19.953,58.558,0.523,0.546,5,8.0
121.474,0.862,0.112,0.097,4.813,1.298,89.408,98.228,0.727,0.842,0.871,1.086,14.567,-64730.524,34.698,14.492,28.224,17.845,43.644,65.178,0.523,0.546,0,0.0
8507.162,0.895,0.487,0.436,6.217,1.286,61.417,88.032,0.914,1.0,1.109,1.043,13.786,-64274.324,18.388,13.787,30.292,18.343,19.487,63.515,0.523,0.546,5,0.4
4840.887,0.885,0.862,0.763,6.153,1.298,80.533,93.81,0.892,1.007,1.09,1.039,13.786,-64298.223,35.209,13.768,30.3,18.12,44.369,65.606,0.523,0.546,0,0.8
3164.553,0.895,0.487,0.436,6.217,1.286,84.458,94.32,0.901,1.013,1.084,1.03,13.636,-64358.565,18.733,13.618,30.433,18.25,19.917,57.895,0.523,0.546,5,0.4
3155.356,0.857,1.05,0.9,6.153,1.286,85.141,94.829,0.901,1.013,1.084,1.035,13.641,-64358.914,18.749,13.625,30.431,18.256,19.944,57.895,0.523,0.546,5,1.0
9027.637,0.95,0.112,0.106,6.153,1.298,62.783,87.352,0.914,1.051,1.109,1.218,13.893,-64296.08,27.755,13.889,30.295,18.059,36.321,64.35,0.523,0.546,0,0.0
6316.713,0.84,2.062,1.732,6.217,1.31,59.198,88.881,0.892,0.994,1.084,1.026,13.634,-64264.303,35.288,13.626,30.754,18.165,44.5,65.102,0.523,0.546,0,2.0
141.793,0.855,0.112,0.096,5.515,1.298,97.259,102.987,0.833,0.848,0.99,1.082,14.51,-64724.877,34.831,14.424,28.902,17.81,43.694,64.981,0.507,0.546,5,0.0
9027.929,0.95,0.112,0.106,6.153,1.31,61.588,87.692,0.914,1.058,1.103,1.218,13.893,-64296.08,27.755,13.889,30.295,18.059,36.321,64.35,0.523,0.546,0,0.0
3196.838,0.848,1.05,0.89,6.281,1.298,85.824,94.32,0.897,1.0,1.084,1.026,13.855,-64357.193,18.729,13.844,30.447,18.053,19.711,60.329,0.523,0.546,5,1.0
4834.586,0.955,0.112,0.107,6.153,1.298,81.557,94.32,0.884,1.007,1.084,1.048,13.731,-64298.267,35.245,13.72,30.312,18.127,44.384,65.482,0.523,0.546,0,0.0
6316.713,0.84,2.062,1.732,6.217,1.31,59.198,88.881,0.892,0.994,1.084,1.026,13.634,-64264.303,35.288,13.626,30.754,18.165,44.5,65.102,0.523,0.546,0,2.0
8495.682,0.874,0.731,0.635,6.217,1.298,61.076,91.77,0.909,1.007,1.109,1.035,13.808,-64273.884,18.406,13.807,30.312,18.543,19.532,62.082,0.523,0.546,5,0.4
9001.355,0.877,1.05,0.921,6.217,1.298,61.246,91.6,0.914,1.0,1.109,1.026,13.926,-64294.962,27.125,13.912,30.294,17.923,35.727,64.636,0.523,0.546,0,1.0
9007.354,0.875,1.05,0.918,6.281,1.335,62.271,91.43,0.918,0.981,1.109,0.992,13.9,-64295.184,27.27,13.896,30.31,17.939,35.853,64.611,0.523,0.546,0,1.0
3074.321,0.66,10.05,6.633,6.153,1.298,86.506,97.888,0.901,0.981,1.084,1.013,13.896,-64360.828,19.107,13.864,30.402,18.499,20.448,58.197,0.523,0.546,0,10.0
9025.07,0.906,0.288,0.254,6.217,1.298,68.586,91.261,0.914,1.007,1.103,1.18,13.867,-64295.897,27.682,13.867,30.3,17.929,36.264,64.36,0.523,0.546,0,0.0
166.044,0.842,0.112,0.094,5.706,1.298,97.6,95.169,0.846,0.848,1.015,1.086,14.542,-64717.656,34.801,14.461,29.338,17.812,43.678,65.02,0.523,0.546,0,0.0
8499.477,0.895,0.487,0.436,6.153,1.286,61.246,92.11,0.914,1.0,1.103,1.043,13.789,-64274.047,18.404,13.791,30.299,18.508,19.529,63.289,0.523,0.546,5,0.4
162.331,0.845,0.112,0.095,5.706,1.298,97.771,99.928,0.846,0.842,1.015,1.082,14.508,-64718.67,34.786,14.43,29.297,17.827,43.663,65.047,0.523,0.546,0,0.0
3148.151,0.86,1.05,0.903,6.217,1.298,84.97,93.98,0.901,1.007,1.084,1.026,13.684,-64359.237,18.778,13.635,30.41,18.318,20.025,57.905,0.523,0.546,0,1.0
8538.174,0.85,1.05,0.892,6.217,1.298,62.612,88.202,0.909,1.007,1.103,1.043,13.757,-64275.964,18.242,13.714,30.312,18.131,19.309,65.154,0.523,0.546,0,1.0
6313.814,0.84,2.062,1.732,6.153,1.286,59.369,91.261,0.888,0.994,1.09,1.026,13.65,-64264.279,35.292,13.631,30.774,18.247,44.496,65.099,0.523,0.546,0,2.0
8538.464,0.85,1.05,0.892,6.153,1.298,61.588,87.352,0.905,1.0,1.097,1.043,13.757,-64275.964,18.242,13.714,30.312,18.131,19.309,65.154,0.523,0.546,0,1.0
1311.118,0.882,0.862,0.761,6.217,1.298,101.697,101.797,0.88,1.007,1.065,1.039,14.408,-64487.167,36.268,14.358,30.809,17.77,45.086,65.553,0.523,0.546,0,0.8
6310.629,0.882,0.862,0.761,6.217,1.298,59.198,90.411,0.892,0.988,1.078,1.026,13.629,-64264.333,35.273,13.613,30.752,18.248,44.496,65.096,0.523,0.546,0,0.8
9145.356,0.839,0.187,0.157,6.217,1.31,62.271,92.62,0.914,1.267,1.103,1.422,14.052,-64301.807,29.678,14.026,30.308,17.82,37.971,62.878,0.523,0.546,0,0.1
3166.269,0.895,0.485,0.434,6.153,1.298,84.458,95.339,0.901,0.994,1.084,1.03,13.649,-64358.436,18.72,13.644,30.443,18.232,19.903,57.894,0.523,0.546,5,0.4
3652.679,0.625,15.037,9.398,6.153,1.298,84.288,95.509,0.892,0.975,1.084,1.013,14.036,-64338.069,29.875,13.998,30.368,18.14,38.412,65.027,0.523,0.546,0,15.0
7114.174,0.612,15.037,9.21,6.153,1.286,60.734,87.182,0.905,0.981,1.103,1.009,13.507,-64255.864,25.974,13.469,30.79,19.327,28.858,63.318,0.523,0.546,0,15.0
4837.153,0.954,0.112,0.107,6.153,1.298,79.679,92.96,0.888,1.013,1.078,1.043,13.75,-64298.322,35.232,13.718,30.284,18.12,44.361,65.554,0.523,0.546,0,0.0
6284.455,0.892,0.862,0.769,6.217,1.286,60.052,89.561,0.901,0.988,1.09,1.026,13.594,-64264.886,35.495,13.565,30.769,18.102,44.464,65.258,0.523,0.546,0,0.8
4847.482,0.882,0.862,0.761,6.153,1.298,80.703,92.11,0.897,1.007,1.078,1.039,13.802,-64298.114,35.25,13.778,30.321,18.087,44.334,65.399,0.523,0.546,0,0.8
3170.857,0.929,0.112,0.104,6.217,1.31,85.482,94.659,0.901,1.0,1.09,1.03,13.713,-64358.153,18.711,13.687,30.427,18.181,19.869,58.327,0.523,0.546,5,0.0
7957.331,0.552,15.037,8.308,6.153,1.298,64.489,89.731,0.914,0.981,1.097,1.009,13.85,-64257.236,20.178,13.813,30.367,18.76,21.653,60.132,0.523,0.546,0,15.0
12.332,0.932,0.112,0.104,-0.167,0.021,91.456,98.738,0.209,0.327,0.194,0.281,14.657,-64760.252,34.116,14.566,29.229,18.385,42.695,64.864,0.523,0.002,0,0.0
6312.644,0.882,0.862,0.761,6.153,1.286,60.222,90.411,0.888,1.0,1.09,1.026,13.654,-64264.382,35.281,13.633,30.761,18.253,44.503,65.108,0.523,0.546,0,2.0
9003.068,0.875,1.05,0.919,6.217,1.298,61.758,92.96,0.914,0.994,1.103,1.022,13.906,-64295.036,27.16,13.905,30.287,17.922,35.768,64.623,0.523,0.546,0,1.0
9140.499,0.875,0.112,0.098,6.217,1.298,63.465,90.751,0.909,1.267,1.103,1.427,14.061,-64301.663,29.64,14.036,30.308,17.82,37.897,62.934,0.523,0.546,0,0.0
4856.092,0.84,2.062,1.732,6.217,1.298,80.533,91.261,0.897,1.0,1.078,1.043,13.811,-64298.01,35.17,13.775,30.302,18.06,44.323,65.347,0.523,0.546,0,2.0
148.04,0.85,0.112,0.095,5.323,1.286,94.357,100.438,0.82,0.848,0.99,1.086,14.476,-64722.956,34.833,14.403,29.066,17.848,43.677,65.046,0.523,0.546,5,0.0
9952.802,0.242,0.112,0.027,6.089,1.298,62.271,94.32,0.901,0.772,1.072,0.958,15.527,-64481.05,25.349,15.708,28.331,22.57,29.83,58.407,0.523,0.546,0,0.0
9137.926,0.89,0.112,0.1,6.217,1.298,62.783,91.6,0.909,1.267,1.097,1.427,14.049,-64301.515,29.621,14.043,30.316,17.839,37.882,62.959,0.523,0.546,0,0.0
9612.512,0.385,0.112,0.043,6.217,1.31,62.1,94.15,0.897,0.772,1.09,0.975,14.879,-64381.576,26.866,14.982,29.77,21.368,33.942,59.601,0.523,0.546,0,0.0
1991.792,0.61,15.037,9.172,6.153,1.286,99.307,102.477,0.892,0.975,1.078,1.013,14.007,-64419.352,26.265,13.963,30.606,17.986,29.656,62.281,0.523,0.546,0,15.0
8532.659,0.85,1.05,0.892,6.153,1.298,61.076,87.522,0.909,1.0,1.097,1.035,13.747,-64275.707,18.285,13.757,30.297,18.354,19.353,65.467,0.523,0.546,0,1.0
2252.939,0.582,15.037,8.759,6.153,1.298,94.016,102.307,0.901,0.981,1.09,1.009,14.054,-64402.961,23.495,14.009,30.577,19.503,25.972,61.242,0.523,0.546,0,15.0
1332.258,0.875,0.862,0.754,6.153,1.298,98.795,100.947,0.88,1.013,1.065,1.043,14.559,-64483.967,36.233,14.535,30.697,17.841,45.069,65.01,0.523,0.546,0,0.8
3163.406,0.895,0.485,0.434,6.153,1.31,85.482,87.352,0.901,1.0,1.084,1.035,13.626,-64358.62,18.717,13.62,30.444,18.263,19.922,57.865,0.523,0.546,5,0.4
165.743,0.842,0.112,0.094,5.643,1.286,98.624,94.659,0.841,0.835,1.015,1.086,14.542,-64717.656,34.801,14.461,29.338,17.812,43.678,65.02,0.523,0.546,0,0.0
6268.257,0.855,2.062,1.763,6.089,1.31,67.732,86.842,0.897,1.007,1.09,1.048,13.586,-64265.068,35.48,13.585,30.749,18.247,44.574,64.887,0.523,0.546,5,2.0
4813.798,0.85,2.062,1.753,6.217,1.286,79.85,93.98,0.892,1.007,1.078,1.039,13.797,-64298.46,35.132,13.758,30.296,18.194,44.344,65.236,0.523,0.546,0,2.0
75.189,0.885,0.112,0.099,-0.231,1.286,86.506,101.797,0.039,0.848,0.031,1.082,14.593,-64744.021,34.494,14.506,27.872,17.86,43.375,65.108,0.523,0.546,0,0.0
6279.535,0.894,0.862,0.771,6.217,1.31,59.028,89.051,0.901,0.994,1.084,1.026,13.619,-64264.92,35.495,13.594,30.771,18.156,44.509,64.916,0.523,0.546,5,0.8
2108.649,0.597,15.037,8.984,6.217,1.286,96.064,98.568,0.888,0.975,1.078,1.018,14.512,-64411.315,25.182,14.473,30.588,18.288,27.822,61.804,0.523,0.546,0,15.0
4829.294,0.95,0.112,0.106,6.217,1.286,79.338,93.81,0.888,1.007,1.078,1.039,13.754,-64298.347,35.274,13.732,30.302,18.127,44.396,65.408,0.523,0.546,0,0.0
15.186,0.93,0.112,0.104,-0.167,0.033,89.579,98.738,0.162,0.296,0.156,0.251,14.673,-64759.754,34.147,14.575,29.133,18.285,42.751,64.707,0.523,0.546,5,0.0
133.476,0.857,0.112,0.096,5.26,1.286,95.894,99.078,0.816,0.842,0.978,1.082,14.568,-64726.952,34.789,14.461,28.746,17.843,43.699,65.086,0.523,0.546,0,0.0
9923.946,0.25,0.112,0.028,6.153,1.286,62.271,94.32,0.901,0.778,1.09,0.962,15.397,-64472.19,25.434,15.573,28.456,22.552,30.136,58.502,0.523,0.546,0,0.0
166.635,0.842,0.112,0.094,5.643,1.298,97.088,97.718,0.846,0.842,1.015,1.082,14.554,-64717.472,34.831,14.469,29.348,17.788,43.693,64.967,0.523,0.546,5,0.0
4849.197,0.882,0.862,0.761,6.153,1.298,81.728,94.659,0.892,1.007,1.09,1.043,13.794,-64298.099,35.252,13.768,30.307,18.072,44.34,65.364,0.523,0.546,0,0.8
6287.077,0.89,0.862,0.767,6.281,1.298,59.028,90.581,0.892,0.994,1.078,1.026,13.607,-64264.688,35.482,13.582,30.78,18.221,44.459,65.114,0.523,0.546,0,0.8
4860.962,0.84,2.062,1.732,6.153,1.298,79.85,89.901,0.892,1.007,1.078,1.035,13.799,-64297.857,35.176,13.782,30.323,18.028,44.329,65.31,0.523,0.546,0,2.0
156.042,0.846,0.112,0.095,5.579,1.274,96.576,102.137,0.846,0.842,1.009,1.082,14.443,-64720.564,34.78,14.375,29.206,17.827,43.655,65.046,0.523,0.546,0,0.0
6287.94,0.89,0.862,0.767,6.217,1.31,65.343,89.901,0.892,0.994,1.078,1.022,13.61,-64264.688,35.455,13.576,30.767,18.243,44.467,65.078,0.523,0.546,0,0.8
60.9,0.9,0.112,0.101,-0.167,1.298,87.872,98.568,0.043,0.835,0.037,1.086,14.69,-64748.076,34.385,14.597,28.102,17.837,43.289,65.041,0.523,0.546,0,0.0
9140.784,0.872,0.112,0.098,6.153,1.298,62.271,90.921,0.909,1.261,1.097,1.422,14.035,-64301.648,29.62,14.029,30.3,17.826,37.921,62.943,0.523,0.546,0,0.0
3172.886,0.951,0.112,0.107,6.153,1.298,85.824,94.999,0.897,1.0,1.078,1.03,13.718,-64358.195,18.737,13.671,30.433,18.172,19.868,58.486,0.523,0.546,5,0.0
9062.496,0.835,1.05,0.876,6.217,1.286,62.1,86.502,0.914,1.254,1.103,1.418,13.954,-64297.654,28.472,13.928,30.284,18.328,36.985,63.914,0.523,0.546,0,1.0
4107.264,0.642,15.037,9.661,6.153,1.286,83.434,92.96,0.884,0.975,1.078,1.013,13.846,-64315.35,33.6,13.82,30.334,18.081,42.752,65.105,0.523,0.546,0,15.0
121.474,0.862,0.112,0.097,4.813,1.298,89.408,98.228,0.727,0.842,0.871,1.086,14.567,-64730.524,34.698,14.492,28.224,17.845,43.644,65.178,0.523,0.546,0,0.0
1305.097,0.885,0.862,0.763,6.153,1.286,100.331,91.94,0.88,1.013,1.065,1.039,14.342,-64487.991,36.248,14.274,30.801,17.767,45.139,64.943,0.523,0.546,5,0.8
186.33,0.93,0.112,0.104,5.834,1.31,98.795,100.607,0.858,0.753,1.022,0.864,14.53,-64711.601,34.977,14.42,29.528,17.902,43.815,65.438,0.523,0.546,0,0.0
8516.401,0.952,0.112,0.107,6.217,1.298,61.076,91.43,0.914,1.007,1.097,1.043,13.818,-64274.833,18.346,13.821,30.282,18.204,19.451,64.604,0.523,0.546,5,0.0
9055.639,0.934,0.112,0.105,6.217,1.298,65.343,88.202,0.914,1.242,1.109,1.414,13.928,-64297.347,28.308,13.949,30.29,18.422,36.876,64.008,0.523,0.546,0,-1.0
8032.839,0.55,15.037,8.27,6.153,1.31,61.417,87.182,0.905,0.975,1.109,1.009,13.649,-64260.843,19.864,13.619,30.327,18.931,21.321,59.873,0.523,0.546,0,15.0
4806.912,0.853,2.062,1.76,6.217,1.286,81.045,92.11,0.892,1.0,1.084,1.039,13.788,-64298.47,35.149,13.766,30.309,18.286,44.328,65.642,0.523,0.546,0,2.0
3175.736,0.952,0.112,0.107,6.217,1.286,85.994,94.829,0.892,1.007,1.078,1.035,13.722,-64358.148,18.732,13.728,30.435,18.153,19.846,58.718,0.523,0.546,5,0.0
41.756,0.915,0.112,0.102,-0.231,1.261,87.701,97.209,0.052,0.746,0.043,0.937,14.584,-64753.569,34.259,14.499,28.453,17.742,43.039,65.109,0.523,0.546,0,0.0
50.644,0.91,0.112,0.102,-0.231,1.261,89.237,98.908,0.052,0.804,0.031,1.065,14.641,-64751.104,34.31,14.575,28.258,17.795,43.165,65.052,0.523,0.546,0,0.0
32.029,0.92,0.112,0.103,-0.231,0.009,83.605,96.699,0.065,0.277,0.056,0.221,14.569,-64756.132,34.226,14.484,28.657,17.899,42.963,65.636,0.523,0.546,0,0.0
9595.069,0.4,0.112,0.045,6.217,1.298,62.271,94.659,0.892,0.766,1.084,0.971,14.889,-64376.455,26.988,15.019,29.832,21.015,34.196,59.647,0.523,0.546,0,0.0
