tsec,U_totV,iA,PW,m_Air,m_H2,RH_Air,RH_H2,P_Air_supply,P_H2_supply,P_Air_inlet,P_H2_inlet,T_1,T_2,T_3,T_4,T_Air_inlet,T_H2_inlet,T_Stack_inlet,T_Heater,m_Air_write,m_H2_write,Heater_power,i_write
3202.289,0.85,1.05,0.892,6.217,1.298,85.994,96.359,0.897,1.007,1.078,1.026,13.836,-64356.949,18.721,13.81,30.442,18.031,19.707,60.195,0.523,0.546,5,1.0
1327.678,0.875,0.862,0.754,6.217,1.286,99.648,98.738,0.884,1.0,1.065,1.043,14.638,-64484.736,36.272,14.575,30.713,17.863,45.066,65.107,0.523,0.546,0,0.8
3190.797,0.885,0.487,0.431,6.153,1.298,85.824,95.849,0.897,1.013,1.084,1.03,13.813,-64357.476,18.752,13.81,30.432,18.092,19.756,59.826,0.523,0.546,5,0.4
108.641,0.87,0.112,0.097,-0.039,1.298,93.675,100.268,0.323,0.848,0.313,1.082,14.608,-64734.122,34.657,14.514,27.983,17.85,43.61,65.173,0.523,0.546,0,0.0
9261.357,0.144,0.262,0.037,6.217,1.298,62.612,90.241,0.901,1.267,1.103,1.418,14.237,-64306.843,31.434,14.207,30.331,17.764,38.739,61.356,0.523,0.546,0,0.2
9038.496,0.945,0.112,0.106,6.217,1.286,62.441,89.731,0.914,1.185,1.109,1.35,13.917,-64296.54,27.995,13.887,30.293,18.807,36.546,64.261,0.523,0.546,0,0.0
1311.97,0.882,0.862,0.761,6.153,1.31,100.331,103.327,0.88,1.013,1.065,1.039,14.435,-64487.021,36.25,14.381,30.83,17.786,45.078,65.542,0.523,0.546,0,0.8
3201.424,0.85,1.05,0.892,6.217,1.298,86.336,96.189,0.892,1.0,1.084,1.026,13.816,-64356.937,18.723,13.819,30.445,18.056,19.683,60.108,0.523,0.546,5,1.0
3200.85,0.85,1.05,0.892,6.217,1.298,85.141,95.169,0.888,1.013,1.084,1.03,13.856,-64357.004,18.747,13.813,30.454,18.057,19.71,60.275,0.523,0.546,5,1.0
9006.495,0.875,1.05,0.918,6.153,1.298,61.246,89.731,0.918,0.994,1.103,1.022,13.897,-64295.184,27.261,13.923,30.299,17.94,35.864,64.608,0.523,0.546,0,1.0
4862.696,0.84,2.062,1.732,6.217,1.31,81.386,91.43,0.888,1.007,1.072,1.043,13.783,-64297.837,35.148,13.744,30.295,18.162,44.321,65.311,0.523,0.546,0,2.0
6086.732,0.496,31.366,15.578,6.217,1.286,59.369,87.522,0.892,0.943,1.072,0.975,13.534,-64268.851,35.282,13.515,30.658,18.266,44.618,65.116,0.523,0.546,0,32.0
9323.075,0.4,0.112,0.045,6.217,1.298,62.783,90.581,0.909,1.267,1.103,1.418,14.608,-64310.241,32.204,14.591,30.416,18.365,39.511,60.58,0.523,0.546,0,0.0
28.326,0.92,0.112,0.103,-0.167,-0.004,89.579,99.248,0.081,0.277,0.062,0.225,14.557,-64757.087,34.248,14.465,28.759,17.958,42.924,65.828,0.523,0.546,0,0.0
3199.421,0.85,1.05,0.892,6.153,1.298,86.506,94.829,0.892,1.007,1.078,1.03,13.836,-64357.054,18.724,13.828,30.452,18.051,19.698,60.437,0.523,0.546,5,1.0
1336.843,0.872,0.862,0.752,6.153,1.286,99.648,99.588,0.88,1.007,1.072,1.043,14.547,-64483.335,36.146,14.487,30.711,17.84,45.072,65.05,0.523,0.546,0,0.8
3186.782,0.885,0.487,0.431,6.153,1.286,85.482,95.339,0.897,1.0,1.084,1.035,13.827,-64357.65,18.782,13.832,30.47,18.117,19.773,59.386,0.523,0.546,5,0.4
102.326,0.882,0.112,0.099,6.856,1.286,94.187,99.078,0.748,0.835,0.752,1.086,14.607,-64736.019,34.578,14.54,28.186,17.845,43.487,65.196,0.523,0.546,0,0.0
7398.462,0.585,15.037,8.796,6.217,1.298,62.271,90.071,0.914,0.988,1.097,1.018,13.651,-64255.06,23.302,13.63,30.785,19.111,25.501,62.243,0.523,0.546,0,15.0
24.608,0.922,0.112,0.103,-0.167,0.021,88.725,102.987,0.09,0.289,0.081,0.23,14.571,-64757.899,34.234,14.497,28.845,18.03,42.879,65.055,0.523,0.546,5,0.0
3165.123,0.895,0.487,0.436,6.217,1.31,84.117,94.829,0.897,1.007,1.084,1.039,13.631,-64358.541,18.749,13.627,30.435,18.255,19.893,57.897,0.523,0.546,5,0.4
4862.984,0.84,2.062,1.732,6.217,1.298,81.215,90.921,0.888,1.013,1.084,1.039,13.783,-64297.837,35.148,13.744,30.295,18.162,44.321,65.311,0.523,0.546,0,4.0
1322.223,0.945,0.112,0.106,6.153,1.286,101.184,102.817,0.88,1.007,1.065,1.043,14.673,-64485.484,36.22,14.565,30.722,17.823,45.044,65.069,0.523,0.546,0,0.0
8485.501,0.86,1.052,0.905,6.153,1.31,61.076,91.6,0.914,1.007,1.103,1.039,13.689,-64273.35,18.453,13.714,30.311,18.594,19.605,62.066,0.523,0.546,5,1.0
106.327,0.874,0.112,0.098,0.408,1.31,95.552,100.438,0.408,0.848,0.413,1.082,14.605,-64734.768,34.628,14.514,28.076,17.846,43.534,65.18,0.523,0.546,0,0.0
3340.52,0.392,20.062,7.874,6.153,1.286,84.458,96.359,0.892,0.975,1.09,1.001,13.952,-64352.689,18.255,13.945,30.452,18.23,19.201,65.905,0.523,0.546,0,20.0
30.325,0.92,0.112,0.103,-0.231,0.009,89.579,91.94,0.073,0.277,0.062,0.221,14.552,-64756.553,34.225,14.499,28.71,17.906,42.939,65.936,0.523,0.546,0,0.0
4823.823,0.89,0.862,0.767,6.217,1.298,80.874,92.96,0.888,1.007,1.078,1.039,13.809,-64298.426,35.204,13.777,30.282,18.164,44.386,65.335,0.523,0.546,0,0.8
25.182,0.922,0.112,0.103,-0.231,0.021,90.091,103.666,0.09,0.289,0.081,0.23,14.562,-64757.801,34.24,14.509,28.825,18.033,42.867,65.193,0.523,0.546,0,0.0
3194.537,0.849,1.05,0.892,6.153,1.298,84.97,94.659,0.892,1.007,1.084,1.03,13.833,-64357.278,18.75,13.808,30.451,18.069,19.733,60.219,0.523,0.546,5,1.0
4625.269,0.485,30.072,14.585,6.217,1.286,81.215,91.43,0.88,0.943,1.072,0.979,13.975,-64301.762,34.83,13.952,30.301,18.632,44.191,65.125,0.523,0.546,0,30.0
8494.235,0.857,1.05,0.9,6.217,1.31,61.076,92.62,0.909,1.0,1.097,1.043,13.796,-64273.765,18.43,13.787,30.311,18.528,19.543,62.534,0.523,0.546,5,1.0
9025.07,0.906,0.288,0.254,6.217,1.298,68.586,91.261,0.914,1.007,1.103,1.18,13.867,-64295.897,27.682,13.867,30.3,17.929,36.264,64.36,0.523,0.546,0,0.0
1437.254,0.505,24.039,12.14,6.217,1.298,101.526,105.366,0.875,0.969,1.065,1.001,14.735,-64467.279,35.942,14.684,30.741,18.033,44.994,65.211,0.523,0.546,0,24.0
40.328,0.915,0.112,0.102,-0.295,1.237,87.53,97.718,0.052,0.677,0.043,0.886,14.588,-64754.057,34.251,14.499,28.477,17.743,43.018,65.141,0.523,0.546,0,0.0
210.899,0.795,3.037,2.414,5.898,1.286,99.136,93.47,0.85,0.575,1.015,0.63,14.469,-64704.556,34.882,14.391,29.724,18.03,43.865,65.318,0.523,0.546,0,3.0
82.042,0.88,0.112,0.099,-0.231,1.274,84.8,101.287,0.043,0.842,0.031,1.086,14.531,-64741.969,34.461,14.465,27.765,17.863,43.411,64.961,0.523,0.546,5,0.0
6305.702,0.882,0.862,0.761,6.217,1.31,60.393,91.94,0.888,0.994,1.084,1.026,13.59,-64264.437,35.299,13.594,30.759,18.445,44.506,65.109,0.523,0.546,0,0.8
4275.548,0.645,15.037,9.699,6.217,1.286,82.752,92.96,0.888,0.975,1.072,1.013,13.766,-64308.79,34.121,13.7,30.337,18.095,43.281,65.714,0.523,0.546,0,15.0
3342.746,0.395,20.062,7.924,6.153,1.298,83.776,96.699,0.897,0.962,1.09,1.005,13.974,-64352.644,18.248,13.951,30.48,18.24,19.19,65.923,0.523,0.546,0,20.0
1109.201,0.351,40.087,14.086,6.153,1.286,101.014,102.647,0.88,0.918,1.072,0.962,14.15,-64511.426,35.738,14.068,30.828,17.819,45.318,65.289,0.523,0.546,0,40.0
9148.503,0.832,0.187,0.156,6.153,1.298,62.953,91.77,0.909,1.273,1.097,1.422,14.051,-64302.015,29.701,14.027,30.295,17.81,37.978,62.839,0.523,0.546,0,0.1
169.474,0.842,0.112,0.094,5.77,1.261,96.235,99.078,0.85,0.842,1.015,1.082,14.542,-64716.601,34.823,14.467,29.37,17.82,43.725,64.933,0.523,0.546,5,0.0
64.325,0.896,0.112,0.1,-0.231,1.261,85.312,97.548,0.048,0.835,0.037,1.082,14.653,-64747.106,34.383,14.581,28.046,17.857,43.322,65.146,0.523,0.546,0,0.0
1316.822,0.944,0.112,0.106,6.089,1.298,101.355,102.137,0.875,1.007,1.072,1.039,14.51,-64486.368,36.282,14.437,30.754,17.789,45.049,65.139,0.523,0.546,0,0.0
167.461,0.842,0.112,0.094,5.77,1.286,94.699,99.078,0.846,0.848,1.015,1.082,14.535,-64717.139,34.821,14.468,29.376,17.807,43.708,64.944,0.523,0.546,5,0.0
4854.642,0.84,2.062,1.732,6.217,1.298,80.874,93.64,0.888,1.0,1.078,1.048,13.81,-64298.0,35.201,13.788,30.311,18.053,44.353,65.356,0.523,0.546,0,2.0
718.338,0.637,12.037,7.673,6.217,1.298,99.99,101.967,0.867,0.962,1.047,1.009,14.568,-64584.908,35.442,14.472,30.804,18.024,44.609,65.023,0.523,0.546,0,12.0
106.047,0.875,0.112,0.098,0.472,1.286,93.675,99.078,0.425,0.842,0.42,1.082,14.611,-64734.963,34.627,14.52,28.114,17.837,43.549,65.195,0.523,0.546,0,0.0
3167.415,0.895,0.487,0.436,6.217,1.31,84.97,96.189,0.901,1.0,1.09,1.03,13.675,-64358.379,18.706,13.662,30.453,18.202,19.881,58.137,0.523,0.546,5,0.4
4820.1,0.892,0.862,0.769,6.217,1.31,81.728,93.64,0.892,1.007,1.09,1.043,13.8,-64298.46,35.227,13.797,30.305,18.162,44.38,65.279,0.523,0.546,0,0.8
2179.796,0.59,15.037,8.872,6.153,1.298,94.357,89.051,0.901,0.975,1.084,1.009,14.482,-64406.634,24.44,14.42,30.542,18.574,26.884,61.535,0.523,0.546,0,15.0
4829.583,0.95,0.112,0.106,6.217,1.298,79.679,94.489,0.888,1.013,1.084,1.048,13.754,-64298.347,35.274,13.732,30.302,18.127,44.396,65.408,0.523,0.546,0,0.0
6287.94,0.89,0.862,0.767,6.217,1.31,65.343,89.901,0.892,0.994,1.078,1.022,13.61,-64264.688,35.455,13.576,30.767,18.243,44.467,65.078,0.523,0.546,0,0.8
9001.071,0.877,1.05,0.921,6.281,1.298,61.588,92.96,0.909,0.994,1.109,1.026,13.925,-64294.882,27.102,13.909,30.293,17.921,35.718,64.632,0.523,0.546,0,1.0
3188.212,0.885,0.487,0.431,6.217,1.298,85.312,93.47,0.897,1.007,1.084,1.03,13.851,-64357.546,18.767,13.828,30.455,18.119,19.776,59.787,0.523,0.546,5,0.4
4.047,0.948,0.112,0.106,1.046,0.181,94.87,96.529,0.493,0.473,0.501,0.451,14.642,-64762.102,34.062,14.56,29.679,18.626,42.571,64.737,0.024,0.002,0,0.0
6304.543,0.882,0.862,0.761,6.281,1.298,65.001,91.6,0.897,0.994,1.084,1.03,13.6,-64264.451,35.324,13.616,30.755,18.34,44.495,65.125,0.523,0.546,0,0.8
9066.031,0.832,1.05,0.874,6.217,1.286,62.612,89.221,0.914,1.261,1.103,1.418,13.936,-64297.911,28.546,13.929,30.275,18.288,37.014,63.933,0.523,0.546,0,1.0
4410.41,0.65,15.037,9.774,6.217,1.298,81.898,93.47,0.884,0.975,1.072,1.009,13.856,-64304.263,34.478,13.809,30.335,18.205,43.595,65.017,0.523,0.546,0,15.0
6315.561,0.84,2.062,1.732,6.153,1.298,62.612,90.071,0.892,0.994,1.084,1.026,13.626,-64264.259,35.276,13.615,30.752,18.184,44.498,65.1,0.523,0.546,0,2.0
3167.13,0.895,0.487,0.436,6.153,1.298,84.458,95.339,0.897,1.013,1.09,1.026,13.655,-64358.399,18.748,13.632,30.421,18.206,19.88,57.923,0.523,0.546,5,0.4
10335.957,0.182,0.112,0.02,6.217,1.31,60.564,93.3,0.905,0.778,1.078,0.967,15.978,-64596.601,24.501,16.105,26.721,22.785,26.559,57.132,0.523,0.546,0,0.0
3157.933,0.857,1.05,0.902,6.281,1.286,84.629,96.019,0.892,1.007,1.084,1.03,13.622,-64358.725,18.751,13.61,30.453,18.274,19.956,57.873,0.523,0.546,5,1.0
6322.219,0.84,2.062,1.732,6.153,1.298,59.71,90.071,0.897,1.0,1.084,1.018,13.568,-64264.071,35.252,13.588,30.78,18.241,44.492,65.189,0.523,0.546,0,2.0
117.756,0.862,0.112,0.097,3.791,1.298,89.749,102.477,0.582,0.848,0.702,1.082,14.551,-64731.462,34.76,14.468,28.01,17.829,43.66,65.158,0.523,0.546,0,0.0
9169.646,0.773,0.262,0.202,6.217,1.298,62.1,88.541,0.909,1.267,1.097,1.418,14.029,-64302.896,29.922,14.024,30.329,17.73,38.136,62.573,0.523,0.546,0,0.2
1652.929,0.652,15.037,9.811,6.153,1.298,99.478,100.607,0.88,0.981,1.072,1.022,14.167,-64442.35,33.138,14.135,30.722,18.062,38.9,63.608,0.523,0.546,0,15.0
192.334,0.887,0.757,0.657,5.834,1.298,101.014,102.647,0.85,0.683,1.022,0.758,14.478,-64710.02,34.959,14.395,29.579,17.957,43.822,65.265,0.523,0.546,0,1.0
3164.553,0.895,0.487,0.436,6.217,1.286,84.458,94.32,0.901,1.013,1.084,1.03,13.636,-64358.565,18.733,13.618,30.433,18.25,19.917,57.895,0.523,0.546,5,0.4
5199.009,0.665,15.037,9.999,6.217,1.298,53.907,89.221,0.884,0.981,1.078,1.013,13.689,-64289.737,35.133,13.643,30.325,18.294,44.389,65.272,0.523,0.546,0,15.0
152.056,0.85,0.112,0.095,5.77,1.286,96.406,95.509,0.846,0.842,1.022,1.082,14.455,-64721.742,34.84,14.369,29.102,17.845,43.667,65.266,0.523,0.546,0,0.0
9147.931,0.836,0.187,0.156,6.217,1.31,70.292,88.541,0.905,1.261,1.097,1.422,14.048,-64302.015,29.701,14.032,30.296,17.818,37.991,62.86,0.523,0.546,0,0.1
160.329,0.845,0.112,0.095,5.643,1.298,98.454,97.209,0.841,0.842,1.015,1.086,14.455,-64719.422,34.778,14.396,29.259,17.838,43.672,65.02,0.523,0.546,0,0.0
6319.037,0.84,2.062,1.732,6.281,1.31,59.198,89.391,0.897,0.994,1.084,1.026,13.635,-64264.229,35.307,13.601,30.762,18.277,44.489,65.128,0.523,0.546,0,2.0
1312.257,0.882,0.862,0.761,6.217,1.298,101.184,103.666,0.875,1.007,1.059,1.039,14.435,-64487.021,36.25,14.381,30.83,17.786,45.078,65.542,0.523,0.546,0,0.8
8526.238,0.89,0.487,0.433,6.217,1.298,62.271,86.502,0.905,1.007,1.097,1.043,13.787,-64275.371,18.284,13.797,30.286,18.12,19.381,64.876,0.523,0.546,5,0.4
1293.607,0.845,2.062,1.742,6.217,1.298,101.184,103.157,0.884,1.0,1.072,1.039,14.366,-64489.584,36.295,14.284,30.806,17.771,45.219,64.986,0.523,0.546,0,2.0
6320.783,0.84,2.062,1.732,6.281,1.31,58.686,89.561,0.892,0.994,1.084,1.022,13.589,-64264.224,35.274,13.578,30.782,18.309,44.486,65.154,0.523,0.546,0,2.0
10196.519,0.2,0.112,0.022,6.217,1.298,61.076,94.659,0.905,0.772,1.078,0.971,15.555,-64553.907,24.726,15.742,27.3,22.839,27.598,57.588,0.523,0.546,0,0.0
46.902,0.91,0.112,0.102,-0.231,1.261,88.384,101.457,0.048,0.785,0.031,1.043,14.571,-64752.291,34.292,14.494,28.344,17.765,43.102,65.201,0.523,0.546,0,0.0
7.468,0.94,0.112,0.105,0.088,0.082,95.552,100.947,0.323,0.397,0.319,0.357,14.64,-64761.213,34.091,14.531,29.438,18.515,42.638,65.059,0.024,0.002,0,0.0
4856.664,0.84,2.062,1.732,6.217,1.286,80.021,91.6,0.888,1.007,1.084,1.039,13.78,-64298.02,35.175,13.766,30.305,18.047,44.342,65.343,0.523,0.546,0,2.0
4565.558,0.585,20.062,11.736,6.281,1.31,80.533,91.6,0.88,0.975,1.072,1.001,13.833,-64302.975,34.809,13.774,30.294,18.136,43.872,65.25,0.523,0.546,0,20.0
3184.316,0.886,0.487,0.432,6.217,1.298,84.97,95.339,0.892,1.013,1.084,1.035,13.837,-64357.695,18.773,13.82,30.457,18.11,19.777,59.35,0.523,0.546,5,0.4
28.938,0.92,0.112,0.103,-0.231,0.009,87.018,96.189,0.077,0.277,0.075,0.225,14.555,-64756.964,34.23,14.481,28.75,17.963,42.928,65.961,0.523,0.546,0,0.0
9032.782,0.948,0.112,0.106,6.153,1.274,61.929,86.672,0.914,1.134,1.103,1.29,13.936,-64296.377,27.908,13.92,30.278,18.341,36.442,64.351,0.523,0.546,0,0.0
1325.366,0.945,0.112,0.106,6.217,1.298,101.697,102.477,0.88,1.013,1.065,1.048,14.638,-64485.017,36.269,14.565,30.731,17.847,45.05,65.169,0.523,0.546,0,0.0
111.187,0.863,0.112,0.097,-0.167,1.286,85.482,95.509,0.251,0.848,0.25,1.082,14.581,-64733.471,34.734,14.531,27.888,17.853,43.602,65.129,0.523,0.546,0,0.0
196.332,0.852,1.05,0.895,5.834,1.298,99.478,101.117,0.85,0.664,1.022,0.724,14.478,-64708.684,34.912,14.411,29.634,17.955,43.848,65.218,0.523,0.546,0,1.0
1313.401,0.882,0.862,0.761,6.217,1.298,99.478,103.497,0.875,1.007,1.065,1.043,14.472,-64486.881,36.256,14.409,30.801,17.777,45.083,65.264,0.523,0.546,0,0.8
3168.566,0.895,0.487,0.436,6.217,1.286,85.824,95.849,0.897,1.007,1.09,1.035,13.696,-64358.357,18.714,13.698,30.432,18.192,19.904,58.35,0.523,0.546,5,0.4
145.043,0.852,0.112,0.095,5.26,1.286,94.699,94.829,0.807,0.842,0.953,1.082,14.477,-64723.986,34.821,14.411,28.99,17.814,43.697,64.984,0.507,0.546,5,0.0
9054.786,0.935,0.112,0.105,6.153,1.286,62.783,88.711,0.914,1.248,1.103,1.418,13.935,-64297.233,28.256,13.92,30.272,18.451,36.853,64.044,0.523,0.546,0,0.0
56.61,0.902,0.112,0.101,-0.231,1.261,84.8,98.398,0.048,0.829,0.031,1.077,14.72,-64749.323,34.353,14.637,28.158,17.823,43.254,64.977,0.523,0.546,5,0.0
8534.683,0.85,1.05,0.892,6.153,1.286,61.758,86.842,0.914,0.994,1.103,1.039,13.746,-64275.86,18.272,13.749,30.284,18.224,19.332,64.939,0.523,0.546,5,1.0
9146.216,0.836,0.187,0.156,6.153,1.274,62.612,91.091,0.909,1.261,1.097,1.427,14.061,-64301.822,29.684,14.034,30.321,17.795,37.979,62.883,0.523,0.546,0,0.1
110.327,0.865,0.112,0.097,-0.039,1.298,92.651,95.849,0.273,0.848,0.275,1.086,14.624,-64733.604,34.72,14.53,27.921,17.839,43.586,65.132,0.523,0.546,0,0.0
179.759,0.886,0.112,0.099,5.706,1.384,97.088,103.836,0.85,0.918,1.022,1.197,14.587,-64713.504,34.983,14.511,29.486,17.816,43.789,65.682,0.523,0.546,0,0.0
1321.094,0.945,0.112,0.106,6.153,1.298,101.867,100.607,0.875,1.007,1.065,1.048,14.629,-64485.66,36.217,14.533,30.737,17.811,45.052,65.085,0.523,0.546,0,0.0
6309.171,0.882,0.862,0.761,6.153,1.298,59.028,90.411,0.897,0.994,1.084,1.022,13.652,-64264.402,35.245,13.606,30.753,18.222,44.499,65.105,0.523,0.546,0,0.8
8.612,0.938,0.112,0.105,0.025,0.082,93.163,98.058,0.294,0.378,0.288,0.336,14.64,-64761.033,34.094,14.571,29.38,18.475,42.656,65.035,0.024,0.002,0,0.0
1334.83,0.873,0.862,0.753,6.153,1.31,100.502,94.659,0.88,1.013,1.065,1.039,14.571,-64483.606,36.164,14.468,30.721,17.851,45.09,65.034,0.523,0.546,0,0.8
2548.086,0.56,15.037,8.421,6.217,1.298,96.918,96.699,0.901,0.981,1.084,1.009,13.792,-64384.209,21.382,13.746,30.472,18.582,23.256,60.141,0.523,0.546,0,15.0
8753.641,0.532,15.037,8.007,6.217,1.298,61.076,91.091,0.909,0.969,1.109,1.009,13.811,-64283.575,17.836,13.834,30.314,18.209,18.87,65.136,0.523,0.546,0,15.0
73.179,0.89,0.112,0.1,-0.231,1.286,86.336,97.888,0.043,0.835,0.025,1.082,14.596,-64744.586,34.432,14.518,27.903,17.852,43.356,65.219,0.523,0.546,0,0.0
1316.822,0.944,0.112,0.106,6.089,1.298,101.355,102.137,0.875,1.007,1.072,1.039,14.51,-64486.368,36.282,14.437,30.754,17.789,45.049,65.139,0.523,0.546,0,0.0
9015.931,0.872,1.05,0.916,6.153,1.298,61.417,92.45,0.909,0.956,1.103,1.082,13.898,-64295.536,27.494,13.889,30.299,17.871,36.075,64.517,0.523,0.546,0,1.0
8510.048,0.952,0.112,0.107,6.153,1.31,62.1,87.862,0.909,1.0,1.097,1.043,13.801,-64274.526,18.363,13.785,30.305,18.251,19.46,63.089,0.523,0.546,5,0.0
7603.611,0.57,15.037,8.571,6.153,1.274,60.905,85.312,0.909,0.981,1.103,1.013,13.521,-64253.827,21.863,13.477,30.713,19.049,23.763,61.479,0.523,0.546,0,15.0
182.899,0.914,0.112,0.102,5.77,1.31,98.624,102.137,0.858,0.899,1.022,1.073,14.545,-64712.537,34.993,14.462,29.517,17.855,43.797,65.522,0.523,0.546,0,0.0
4862.696,0.84,2.062,1.732,6.217,1.31,81.386,91.43,0.888,1.007,1.072,1.043,13.783,-64297.837,35.148,13.744,30.295,18.162,44.321,65.311,0.523,0.546,0,2.0
1327.087,0.875,0.862,0.754,6.153,1.286,99.819,91.43,0.875,1.007,1.065,1.043,14.656,-64484.791,36.261,14.557,30.729,17.838,45.059,65.11,0.523,0.546,0,0.8
9022.252,0.87,1.05,0.913,6.153,1.286,64.489,92.62,0.918,0.988,1.097,1.158,13.887,-64295.827,27.621,13.873,30.296,17.973,36.22,64.377,0.523,0.546,0,1.0
9248.505,0.256,0.262,0.067,6.217,1.298,62.271,90.751,0.905,1.267,1.097,1.418,14.162,-64306.189,30.909,14.149,30.323,17.647,38.597,61.532,0.523,0.546,0,0.2
171.469,0.84,0.112,0.094,5.834,1.224,95.04,100.947,0.846,0.842,1.015,1.073,14.55,-64715.879,34.81,14.47,29.393,17.802,43.717,64.937,0.523,0.546,5,0.0
1330.81,0.875,0.862,0.754,6.153,1.298,100.843,90.241,0.884,1.007,1.065,1.043,14.604,-64484.198,36.259,14.56,30.724,17.841,45.049,65.022,0.523,0.546,0,0.8
141.543,0.855,0.112,0.096,5.451,1.298,96.064,102.987,0.833,0.842,0.984,1.086,14.523,-64724.99,34.812,14.422,28.917,17.832,43.692,64.977,0.523,0.546,5,0.0
6314.114,0.84,2.062,1.732,6.217,1.298,59.369,91.6,0.901,1.0,1.09,1.026,13.64,-64264.303,35.286,13.618,30.774,18.215,44.491,65.103,0.523,0.546,0,2.0
9045.071,0.94,0.112,0.105,6.217,1.286,62.783,83.443,0.914,1.229,1.097,1.388,13.944,-64296.817,28.11,13.919,30.291,18.453,36.666,64.201,0.523,0.546,0,0.0
109.474,0.865,0.112,0.097,0.025,1.298,94.528,98.058,0.298,0.835,0.282,1.086,14.601,-64733.907,34.68,14.524,27.985,17.838,43.572,65.146,0.523,0.546,0,0.0
3189.361,0.885,0.487,0.431,6.217,1.298,85.312,93.98,0.892,1.0,1.078,1.03,13.846,-64357.496,18.751,13.827,30.433,18.083,19.759,59.574,0.523,0.546,5,0.4
4816.366,0.85,2.062,1.753,6.153,1.298,80.874,93.13,0.892,1.007,1.078,1.039,13.778,-64298.446,35.175,13.769,30.304,18.182,44.365,65.224,0.523,0.546,0,0.8
4812.08,0.852,2.062,1.757,6.281,1.298,79.338,93.3,0.892,1.0,1.078,1.039,13.765,-64298.485,35.113,13.76,30.298,18.238,44.37,65.304,0.523,0.546,0,2.0
8490.452,0.86,1.05,0.903,6.153,1.298,60.905,91.091,0.909,0.994,1.103,1.039,13.745,-64273.622,18.433,13.757,30.334,18.423,19.588,62.653,0.523,0.546,5,1.0
123.759,0.862,0.112,0.097,4.94,1.286,93.163,93.3,0.769,0.842,0.915,1.082,14.573,-64729.806,34.714,14.484,28.361,17.86,43.665,65.185,0.523,0.546,0,0.0
9060.212,0.835,1.05,0.876,6.153,1.298,62.271,87.012,0.914,1.254,1.103,1.414,13.948,-64297.565,28.411,13.913,30.266,18.346,36.966,63.955,0.523,0.546,0,1.0
6288.227,0.89,0.862,0.767,6.153,1.298,60.222,91.261,0.892,1.0,1.084,1.022,13.61,-64264.688,35.455,13.576,30.767,18.243,44.467,65.078,0.523,0.546,0,0.8
9020.783,0.872,1.05,0.916,6.089,1.286,61.588,91.43,0.914,0.969,1.097,1.15,13.902,-64295.748,27.605,13.877,30.294,17.977,36.207,64.409,0.523,0.546,0,1.0
1317.104,0.945,0.112,0.106,6.217,1.286,100.502,101.967,0.88,1.007,1.072,1.048,14.527,-64486.303,36.263,14.489,30.739,17.793,45.032,65.278,0.523,0.546,0,0.0
8486.968,0.86,1.05,0.903,6.153,1.31,62.783,93.13,0.914,0.994,1.103,1.039,13.728,-64273.484,18.454,13.733,30.311,18.518,19.581,62.443,0.523,0.546,5,1.0
13.18,0.932,0.112,0.104,-0.167,0.033,90.091,99.588,0.188,0.321,0.194,0.277,14.66,-64759.949,34.135,14.579,29.194,18.336,42.725,64.758,0.523,0.546,0,0.0
9155.36,0.841,0.187,0.157,6.153,1.31,62.1,90.071,0.909,1.267,1.09,1.422,14.023,-64302.396,29.739,13.993,30.297,17.804,38.063,62.771,0.523,0.546,0,0.1
49.473,0.91,0.112,0.102,-0.231,1.274,89.92,99.418,0.052,0.797,0.037,1.056,14.589,-64751.479,34.304,14.518,28.313,17.783,43.133,65.098,0.523,0.546,0,0.0
9009.074,0.875,1.05,0.918,6.089,1.138,60.905,92.45,0.914,0.937,1.103,0.941,13.9,-64295.219,27.315,13.896,30.298,17.937,35.927,64.607,0.523,0.546,0,1.0
1331.971,0.875,0.862,0.754,6.153,1.298,100.16,101.117,0.88,0.994,1.078,1.035,14.559,-64483.967,36.233,14.535,30.697,17.841,45.069,65.01,0.523,0.546,0,0.8
8507.739,0.895,0.487,0.436,6.089,1.298,61.758,87.522,0.909,1.0,1.097,1.039,13.791,-64274.427,18.374,13.787,30.304,18.325,19.476,63.591,0.523,0.546,5,0.0
4815.508,0.85,2.062,1.753,6.217,1.31,79.85,92.79,0.892,1.0,1.078,1.039,13.79,-64298.47,35.156,13.758,30.296,18.195,44.362,65.223,0.523,0.546,0,2.0
3175.171,0.952,0.112,0.107,6.153,1.286,85.141,94.829,0.897,1.007,1.084,1.035,13.711,-64358.143,18.714,13.72,30.418,18.144,19.827,58.812,0.523,0.546,5,0.0
8518.122,0.952,0.112,0.107,6.153,1.298,60.393,86.502,0.909,1.007,1.097,1.043,13.82,-64274.976,18.308,13.827,30.303,18.2,19.44,64.293,0.523,0.546,5,0.0
3186.782,0.885,0.487,0.431,6.153,1.286,85.482,95.339,0.897,1.0,1.084,1.035,13.827,-64357.65,18.782,13.832,30.47,18.117,19.773,59.386,0.523,0.546,5,0.4
30.613,0.92,0.112,0.103,-0.295,0.021,90.944,92.62,0.069,0.283,0.068,0.221,14.552,-64756.553,34.225,14.499,28.71,17.906,42.939,65.936,0.523,0.546,0,0.0
3165.983,0.895,0.485,0.434,6.217,1.31,84.288,94.659,0.901,1.0,1.09,1.03,13.639,-64358.521,18.716,13.613,30.451,18.212,19.91,57.879,0.523,0.546,5,0.4
